方式,time_s,aligned_time_s,x_aligned_m,y_aligned_m
方式1,515.75,515.75,-1.89364852573502,0.709543456776935
方式1,516.0,516.0,-1.14961691677952,-0.247345994806242
方式1,516.25,516.25,-1.65958515068072,0.0899375528094331
方式1,516.5,516.5,-2.36524546387607,0.636652627522313
方式1,516.75,516.75,-0.394590842422136,-1.05981845881619
方式1,517.0,517.0,-1.56380392267161,-0.404843196709133
方式1,517.25,517.25,-0.246702268672012,-0.255472487978458
方式1,517.5,517.5,-2.03532670761501,-0.635597127329018
方式1,517.75,517.75,-1.27133644830857,-0.451654885791582
方式1,518.0,518.0,-0.927554896975703,-0.137045749568551
方式1,518.25,518.25,-1.48523097684809,0.0312747853074723
方式1,518.5,518.5,-0.033367217712225,-0.770938739549368
方式1,518.75,518.75,-1.42238294892678,-1.58352400565953
方式1,519.0,519.0,-2.7164465632448,-0.249819519397895
方式1,519.25,519.25,-0.00346594602093775,-0.344227205020302
方式1,519.5,519.5,-2.76388540295028,-0.710259297720349
方式1,519.75,519.75,-1.52393995053722,0.753507972339898
方式1,520.0,520.0,-1.29514347025174,-0.575590081321965
方式1,520.25,520.25,-0.632480763987828,-0.629223346911074
方式1,520.5,520.5,-1.10642503518549,0.92877445513174
方式1,520.75,520.75,0.075458310104093,-1.11722964453789
方式1,521.0,521.0,-0.566165281393059,-1.03919874749655
方式1,521.25,521.25,-1.20460043727961,0.147713715506255
方式1,521.5,521.5,-0.0975690781597869,-0.125658638127685
方式1,521.75,521.75,-0.870541956464957,-0.058463723664857
方式1,522.0,522.0,-0.36821873938723,-0.532713216026005
方式1,522.25,522.25,-0.441377299727345,1.26130575196381
方式1,522.5,522.5,-0.618130076694566,-1.37914826865237
方式1,522.75,522.75,1.61898905553996,-0.077786292235515
方式1,523.0,523.0,-0.978150358357699,-1.11140904315626
方式1,523.25,523.25,-0.281783722145315,-1.68630465280542
方式1,523.5,523.5,-0.0961824964231369,-1.51674148045741
方式1,523.75,523.75,0.623268315901676,0.940532412364062
方式1,524.0,524.0,-0.231106736642364,-1.2743012026204
方式1,524.25,524.25,0.720055204938991,-0.253049017124506
方式1,524.5,524.5,-0.975687016846847,-1.68464314984955
方式1,524.75,524.75,1.471612310473,-0.567671920602394
方式1,525.0,525.0,0.347344068996977,-0.801117305105241
方式1,525.25,525.25,0.0304028257653354,-0.750043143198671
方式1,525.5,525.5,-1.0419814305888,-0.623347563447707
方式1,525.75,525.75,-0.809900434464613,-1.88003649491892
方式1,526.0,526.0,-0.1906897742619,-2.07182607463736
方式1,526.25,526.25,-1.66384300342461,-0.819184098081787
方式1,526.5,526.5,0.316104525906752,-1.16539780203644
方式1,526.75,526.75,-0.479099727525695,-0.95982682350933
方式1,527.0,527.0,1.45418495130987,-0.0803059100363512
方式1,527.25,527.25,2.04844470712238,-1.60746375487342
方式1,527.5,527.5,0.0453167173460627,-1.48389185970378
方式1,527.75,527.75,0.771839199325786,-0.440322793003193
方式1,528.0,528.0,0.394804747148682,-1.83114901524297
方式1,528.25,528.25,-0.53848336237241,-1.01005480554371
方式1,528.5,528.5,1.25055779137825,-0.942570834396869
方式1,528.75,528.75,-0.0579220643125816,-2.45447276046384
方式1,529.0,529.0,-1.09783299337758,-1.18463879108292
方式1,529.25,529.25,1.07598362468098,-0.0204026979547229
方式1,529.5,529.5,0.52790442570001,-2.83027065651334
方式1,529.75,529.75,0.661338705148899,-2.09279696200163
方式1,530.0,530.0,-0.290595042755648,-2.52194545341603
方式1,530.25,530.25,1.26765078454881,-1.78513008479741
方式1,530.5,530.5,0.793953738339352,-2.69762141051035
方式1,530.75,530.75,0.728648812037175,-1.66051651860755
方式1,531.0,531.0,0.625213664656106,-1.33352650548032
方式1,531.25,531.25,1.77151550537035,-1.78342663603542
方式1,531.5,531.5,2.6428128322333,-1.60184923543934
方式1,531.75,531.75,-0.0764649757040272,-2.64877682213783
方式1,532.0,532.0,1.80858959830403,-1.34712852929229
方式1,532.25,532.25,1.30060468842022,-1.90663006920649
方式1,532.5,532.5,1.34844745037591,-0.570657272567827
方式1,532.75,532.75,2.24656630842494,-1.43645040321459
方式1,533.0,533.0,1.62531533053076,-2.47677072193304
方式1,533.25,533.25,1.38174635068922,-0.971713360578779
方式1,533.5,533.5,2.66060521833633,-0.801963337182182
方式1,533.75,533.75,1.56839220414854,-1.61451121561694
方式1,534.0,534.0,1.62315919191824,-1.75678116531714
方式1,534.25,534.25,3.65624306731336,-1.95536808787172
方式1,534.5,534.5,1.27336977532907,-3.5407423505067
方式1,534.75,534.75,1.63449762968731,-2.03020026784453
方式1,535.0,535.0,2.89098072262917,-1.5278979279187
方式1,535.25,535.25,3.07563930760349,-2.2854972051507
方式1,535.5,535.5,1.76956803900216,-2.56769583330346
方式1,535.75,535.75,1.18917100368518,-3.0158845633235
方式1,536.0,536.0,3.13532171873699,-3.06045054771567
方式1,536.25,536.25,2.64916644176319,-2.94391555725313
方式1,536.5,536.5,2.81744263479534,-2.69570682632726
方式1,536.75,536.75,1.99154532571112,-1.78721149662403
方式1,537.0,537.0,3.41365905894822,-0.326102163394417
方式1,537.25,537.25,1.85203979818035,-0.951927372776281
方式1,537.5,537.5,2.95660865558022,-0.909847927374685
方式1,537.75,537.75,2.45892566962605,-1.11828407247855
方式1,538.0,538.0,2.04608864427056,-1.47701611172648
方式1,538.25,538.25,3.83214663455388,-1.15253960843776
方式1,538.5,538.5,3.42207018333709,-2.53145074547292
方式1,538.75,538.75,4.00882938147133,-2.40375496130734
方式1,539.0,539.0,3.34575295762997,-1.45114210067113
方式1,539.25,539.25,4.07806847293479,-2.569503982965
方式1,539.5,539.5,3.51473872102089,-1.66427760773957
方式1,539.75,539.75,2.88864339313116,-1.5806068504871
方式1,540.0,540.0,2.71512046999864,-2.39742237091561
方式1,540.25,540.25,3.70388455773928,-1.63815510442707
方式1,540.5,540.5,3.88036734262111,-3.13657227061318
方式1,540.75,540.75,4.04047838792965,-2.91529229281403
方式1,541.0,541.0,2.31487234354255,-3.82122838950444
方式1,541.25,541.25,2.61360807365611,-2.17302328094847
方式1,541.5,541.5,4.82022231741438,-2.69103367437287
方式1,541.75,541.75,3.83774145813726,-1.89145206123273
方式1,542.0,542.0,3.8848550967936,-2.72095279274716
方式1,542.25,542.25,3.82773453023931,-2.65634809257974
方式1,542.5,542.5,4.84538426560774,-1.79689400567543
方式1,542.75,542.75,4.79589653065602,-1.33153608842891
方式1,543.0,543.0,4.40915938475939,-1.75161997683725
方式1,543.25,543.25,4.01495885565801,-2.99913423369636
方式1,543.5,543.5,3.56189420638159,-2.12066400459092
方式1,543.75,543.75,3.76827590243058,-2.8283087004844
方式1,544.0,544.0,3.35195261979536,-2.9125907983246
方式1,544.25,544.25,2.67102513587626,-3.00017977687866
方式1,544.5,544.5,5.23946116864169,-2.76721004399304
方式1,544.75,544.75,4.50224003968607,-1.47566798818459
方式1,545.0,545.0,3.5225662490475,-2.89400458657913
方式1,545.25,545.25,4.19070052607065,-2.90743927085927
方式1,545.5,545.5,5.91885109179001,-1.93787237040585
方式1,545.75,545.75,4.58886277170908,-1.86207659427595
方式1,546.0,546.0,7.22370064428507,-2.8005230243574
方式1,546.25,546.25,4.97913487049027,-2.78441121442347
方式1,546.5,546.5,5.24548992145725,-1.70215137152529
方式1,546.75,546.75,5.79608991995986,-2.22819726731396
方式1,547.0,547.0,5.5780706895018,-2.82924936755992
方式1,547.25,547.25,4.95520494737866,-2.99054547926701
方式1,547.5,547.5,5.24996462443172,-1.61556677424072
方式1,547.75,547.75,3.19489389896564,-2.93378989464309
方式1,548.0,548.0,5.09884296711655,-4.84442576508967
方式1,548.25,548.25,5.75965964996509,-2.21567926552398
方式1,548.5,548.5,4.93341800470249,-3.37928880801228
方式1,548.75,548.75,4.8175189798821,-3.78654551977023
方式1,549.0,549.0,3.8154109336076,-3.5225139304316
方式1,549.25,549.25,5.84714087522794,-3.84461294320762
方式1,549.5,549.5,5.19703141628446,-2.10188798812346
方式1,549.75,549.75,6.86637819360866,-3.06646177035812
方式1,550.0,550.0,5.55201854393622,-4.9532200921797
方式1,550.25,550.25,5.43276063644922,-1.20966327270091
方式1,550.5,550.5,3.90732811710272,-3.13393295019365
方式1,550.75,550.75,5.11623878803374,-3.24320051050935
方式1,551.0,551.0,6.01626938907697,-2.42894733296461
方式1,551.25,551.25,4.99366254826528,-2.30843659777179
方式1,551.5,551.5,6.18343911505319,-2.43340760719938
方式1,551.75,551.75,6.47752541447729,-4.12919518302252
方式1,552.0,552.0,5.45317816214565,-2.23856934338232
方式1,552.25,552.25,6.60958683385179,-3.62971712845102
方式1,552.5,552.5,7.44471608553547,-2.38097098292343
方式1,552.75,552.75,6.53577205020165,-1.95043814251187
方式1,553.0,553.0,5.99102199097407,-1.61343922197663
方式1,553.25,553.25,5.56748493835868,-2.24393126113362
方式1,553.5,553.5,6.95597889730037,-1.92122467105631
方式1,553.75,553.75,5.76477827961768,-2.86054314940986
方式1,554.0,554.0,6.00836003207821,-1.76384025356512
方式1,554.25,554.25,6.27853944226802,-3.93905991526682
方式1,554.5,554.5,7.14725335193056,-3.86787242116749
方式1,554.75,554.75,5.35833639859802,-2.51408348198423
方式1,555.0,555.0,7.16910925535626,-4.60492663217015
方式1,555.25,555.25,7.45013444293449,-2.6360136791895
方式1,555.5,555.5,6.40344103623851,-1.76881397342307
方式1,555.75,555.75,6.09111327701728,-3.44467713448401
方式1,556.0,556.0,7.57356361624999,-2.8530177098884
方式1,556.25,556.25,5.54047624156836,-3.27479889582183
方式1,556.5,556.5,6.56765107254969,-3.43057772655631
方式1,556.75,556.75,7.75652167919286,-2.54175554643691
方式1,557.0,557.0,6.9219268025529,-2.55501329508615
方式1,557.25,557.25,7.48382867128654,-3.46626582847709
方式1,557.5,557.5,8.28677501535381,-3.23538474570897
方式1,557.75,557.75,7.59755105957956,-3.8608487478121
方式1,558.0,558.0,7.71902628989904,-3.41489131229693
方式1,558.25,558.25,7.36424682355814,-3.09404435522094
方式1,558.5,558.5,8.94170915786482,-2.53380279214103
方式1,558.75,558.75,8.88659278237939,-4.6986597458441
方式1,559.0,559.0,6.71368920940381,-1.43328325133759
方式1,559.25,559.25,7.26730105807465,-1.71630445583829
方式1,559.5,559.5,8.04320463314299,-2.34922191952571
方式1,559.75,559.75,7.97457133963347,-3.47409097329387
方式1,560.0,560.0,10.1064020771711,-2.50978970944667
方式1,560.25,560.25,8.66330712459155,-2.33408040848225
方式1,560.5,560.5,7.45084435735477,-2.02566596937681
方式1,560.75,560.75,6.82682863186614,-3.42593976032187
方式1,561.0,561.0,9.13840547516156,-3.27857328498327
方式1,561.25,561.25,8.51765534174484,-1.45963188644766
方式1,561.5,561.5,9.19192338569836,-2.72398928281782
方式1,561.75,561.75,7.89707840795359,-4.53804242784195
方式1,562.0,562.0,7.93402978583254,-2.58461870827314
方式1,562.25,562.25,9.30831198613195,-2.67354606369387
方式1,562.5,562.5,8.22621472536056,-2.50260065777993
方式1,562.75,562.75,8.79769580510627,-3.15508772579979
方式1,563.0,563.0,8.27883491842378,-2.50598776612636
方式1,563.25,563.25,10.0968991893979,-3.07150648398789
方式1,563.5,563.5,9.02482473215816,-2.23503820805837
方式1,563.75,563.75,8.38663776933876,-2.89939634347401
方式1,564.0,564.0,9.16502162602749,-2.95919216392102
方式1,564.25,564.25,8.1494043599133,-3.08180651548539
方式1,564.5,564.5,9.72983335766386,-3.82007478891235
方式1,564.75,564.75,9.96839437045403,-1.23107131240334
方式1,565.0,565.0,9.65525119914315,-2.8968305794881
方式1,565.25,565.25,9.0300384276391,-2.90807967567422
方式1,565.5,565.5,11.2493516285864,-3.45474934743516
方式1,565.75,565.75,9.69067188594114,-3.18451469810079
方式1,566.0,566.0,8.84976747932063,-2.66990024705636
方式1,566.25,566.25,8.77572051136702,-2.78633695417393
方式1,566.5,566.5,10.1790243059945,-3.74100181730264
方式1,566.75,566.75,9.99599079663634,-3.15471846317207
方式1,567.0,567.0,8.10562726007332,-4.49941232270391
方式1,567.25,567.25,10.0293972078725,-4.06681185182423
方式1,567.5,567.5,11.0674157721872,-3.43748960562547
方式1,567.75,567.75,11.0901989973179,-2.91247845108695
方式1,568.0,568.0,11.8506471211718,-2.43557125538266
方式1,568.25,568.25,10.9566478008889,-1.43655395835177
方式1,568.5,568.5,10.3654947432051,-3.72593622068587
方式1,568.75,568.75,10.7644711518329,-5.26265246833011
方式1,569.0,569.0,12.1094468164091,-1.90368650585514
方式1,569.25,569.25,11.1863920837568,-2.45089567253886
方式1,569.5,569.5,9.94637988596387,-2.24746984858411
方式1,569.75,569.75,8.97173990972474,-2.43435848509436
方式1,570.0,570.0,10.1836837443057,-2.21879025335146
方式1,570.25,570.25,11.5313496963823,-3.50678950024345
方式1,570.5,570.5,8.8719601507961,-3.52089816330329
方式1,570.75,570.75,9.4593083284936,-3.26368284861219
方式1,571.0,571.0,10.161159683697,-3.92390829956222
方式1,571.25,571.25,11.4519912420001,-3.27745889381146
方式1,571.5,571.5,11.8687948352969,-2.20889138707868
方式1,571.75,571.75,11.8924444480737,-3.19853200371014
方式1,572.0,572.0,11.4268058087684,-2.5932413159575
方式1,572.25,572.25,9.88982243097755,-3.18863602320184
方式1,572.5,572.5,12.7396803245812,-4.03375778166527
方式1,572.75,572.75,12.1600462358543,-2.31093107369967
方式1,573.0,573.0,12.1879445109531,-3.52214242495365
方式1,573.25,573.25,11.9440299704949,-4.01565763686744
方式1,573.5,573.5,12.0496675545728,-3.99207787174743
方式1,573.75,573.75,11.8939069158159,-2.67179928249544
方式1,574.0,574.0,12.4906876339914,-3.98895840911307
方式1,574.25,574.25,11.4380426266825,-2.13711739737512
方式1,574.5,574.5,12.4170794838598,-3.10354746351532
方式1,574.75,574.75,13.2076608645261,-3.16778408864777
方式1,575.0,575.0,10.6915823266313,-3.04175612541967
方式1,575.25,575.25,11.5693728913267,-2.36029849864402
方式1,575.5,575.5,11.6448983266065,-3.85847069802906
方式1,575.75,575.75,11.0725026482032,-3.07810715110036
方式1,576.0,576.0,11.7954290450081,-1.93302374383567
方式1,576.25,576.25,11.9551570126772,-2.73098612413688
方式1,576.5,576.5,12.2198538331265,-2.99626601405901
方式1,576.75,576.75,12.4618578492012,-2.9155309066216
方式1,577.0,577.0,14.612997367036,-3.96109440767627
方式1,577.25,577.25,13.662320164953,-3.13628238853298
方式1,577.5,577.5,12.5413073845732,-2.46070086293052
方式1,577.75,577.75,12.287730558077,-1.75372475510048
方式1,578.0,578.0,13.4126098018377,-3.37148844706613
方式1,578.25,578.25,11.4824524479175,-3.58839389762613
方式1,578.5,578.5,11.8693421100893,-3.55445191740119
方式1,578.75,578.75,12.2848134235335,-2.98237888789277
方式1,579.0,579.0,13.2932443447293,-2.08725088448824
方式1,579.25,579.25,13.0561922033621,-2.66466273333225
方式1,579.5,579.5,13.1517779968028,-2.4230339783602
方式1,579.75,579.75,12.6622100855709,-3.98730070729745
方式1,580.0,580.0,12.4814088782715,-3.11205345295333
方式1,580.25,580.25,12.2214596222246,-2.02661807109817
方式1,580.5,580.5,12.1615373124455,-3.38765394658082
方式1,580.75,580.75,14.3282559043616,-2.79068290557044
方式1,581.0,581.0,14.5302470498351,-3.74598386863433
方式1,581.25,581.25,14.3337761128112,-3.97262187248083
方式1,581.5,581.5,12.9347946564988,-2.87702067446756
方式1,581.75,581.75,13.9114077892885,-3.0896407991134
方式1,582.0,582.0,12.8104627597736,-1.45776426079675
方式1,582.25,582.25,13.4892397839022,-2.47914666814098
方式1,582.5,582.5,13.3290973645296,-3.05051925678804
方式1,582.75,582.75,13.647382031763,-3.31415044933233
方式1,583.0,583.0,12.7522511925155,-2.66288711735122
方式1,583.25,583.25,13.6275266107686,-2.7287707890735
方式1,583.5,583.5,13.9465807070256,-1.73164536997185
方式1,583.75,583.75,13.3615017788133,-1.55636369246788
方式1,584.0,584.0,15.3465006560865,-2.49913212762572
方式1,584.25,584.25,12.8403187072035,-1.850485405674
方式1,584.5,584.5,12.7560490892076,-3.08938254567689
方式1,584.75,584.75,15.6215208057662,-2.06470412513795
方式1,585.0,585.0,14.7598636239479,-2.89390487218217
方式1,585.25,585.25,13.8564811387859,-3.90238976408178
方式1,585.5,585.5,14.5185560990056,-3.20865270060438
方式1,585.75,585.75,14.7561292170277,-1.9893315973398
方式1,586.0,586.0,14.9366853924202,-1.97526596240187
方式1,586.25,586.25,14.8843527816001,-2.31589407421966
方式1,586.5,586.5,14.7702393440669,-3.47277415782265
方式1,586.75,586.75,15.140388896489,-1.99763885721622
方式1,587.0,587.0,14.0429269657956,-2.97532810939916
方式1,587.25,587.25,14.2779753129902,-2.47336762950541
方式1,587.5,587.5,15.2064667668793,-3.30112129723521
方式1,587.75,587.75,15.2683173606493,-2.26363673781651
方式1,588.0,588.0,15.1227411812194,-1.99114763933156
方式1,588.25,588.25,16.5941402479382,-2.34023066286422
方式1,588.5,588.5,16.0679881015207,-2.29898632063935
方式1,588.75,588.75,16.036966315835,-1.29254946033873
方式1,589.0,589.0,15.9784432676872,-2.57685064317819
方式1,589.25,589.25,14.3566914151857,-3.40830278865683
方式1,589.5,589.5,16.5100545356302,-2.13213424545842
方式1,589.75,589.75,14.829754796331,-1.18828117396243
方式1,590.0,590.0,15.734140465682,-1.42229710208253
方式1,590.25,590.25,15.5319118396274,-0.7824360361071
方式1,590.5,590.5,14.4290032828185,-2.78937885437183
方式1,590.75,590.75,14.8221673558189,-3.19412361572931
方式1,591.0,591.0,16.1730411612797,-2.07420024939916
方式1,591.25,591.25,16.5139928219063,-1.87135209540854
方式1,591.5,591.5,16.6847991269253,-3.63200860228999
方式1,591.75,591.75,17.0878893093585,-2.06247016659825
方式1,592.0,592.0,16.9511272905685,-1.80149010285969
方式1,592.25,592.25,15.7599188514744,-1.86255334730472
方式1,592.5,592.5,15.6528008785589,-2.06020604937166
方式1,592.75,592.75,18.1811591285677,-2.45934928554331
方式1,593.0,593.0,16.0632745349927,-1.54805707442254
方式1,593.25,593.25,15.2794411064673,-2.65406149921564
方式1,593.5,593.5,14.5613216653047,-1.86388292041838
方式1,593.75,593.75,16.9002924131767,-2.40792509656382
方式1,594.0,594.0,17.3834857547781,-2.40280399075786
方式1,594.25,594.25,17.064541452148,-2.52908066781911
方式1,594.5,594.5,16.5162213038702,-2.9473214021699
方式1,594.75,594.75,16.0334075170328,-1.40602677166178
方式1,595.0,595.0,16.5588485792109,-2.8273756904877
方式1,595.25,595.25,17.5622503914363,-2.64406061531819
方式1,595.5,595.5,18.0265563127293,-3.34781326852406
方式1,595.75,595.75,17.4927248236594,-2.73195698704834
方式1,596.0,596.0,17.6428169323954,-2.51077301846742
方式1,596.25,596.25,16.8468616666842,-1.72775864813661
方式1,596.5,596.5,17.032526616315,-2.3655996540219
方式1,596.75,596.75,16.6059171387856,-0.731822483018567
方式1,597.0,597.0,17.049926044098,-1.49366155170313
方式1,597.25,597.25,17.5293128071084,-3.14838398410083
方式1,597.5,597.5,18.6972309730526,-0.937070956734581
方式1,597.75,597.75,17.7688042564463,-3.02605236460204
方式1,598.0,598.0,18.6139005341856,-1.62316292500154
方式1,598.25,598.25,16.8340080750073,-1.60774007632568
方式1,598.5,598.5,18.0593157823532,-1.11828778306018
方式1,598.75,598.75,18.546011695182,-2.23876019392459
方式1,599.0,599.0,18.1783565380843,-2.72081048375558
方式1,599.25,599.25,18.252713872138,-2.31320557710771
方式1,599.5,599.5,17.7154377736074,-1.89669195352184
方式1,599.75,599.75,16.2188418147026,-2.37880684226208
方式1,600.0,600.0,17.9031246682491,-1.93028667947695
方式1,600.25,600.25,16.8881393128339,-3.60120756612259
方式1,600.5,600.5,17.8782027080848,-1.67444348355926
方式1,600.75,600.75,18.4073757231998,-2.46507769557062
方式1,601.0,601.0,17.2786539819778,-1.65094493985479
方式1,601.25,601.25,18.7130274258435,-2.68936961505304
方式1,601.5,601.5,18.4668714720694,-1.89390598623463
方式1,601.75,601.75,17.2601506948083,-1.23512817809036
方式1,602.0,602.0,18.7774015206247,-0.972759310148457
方式1,602.25,602.25,17.6078467913307,-2.6464199117028
方式1,602.5,602.5,16.5624215351395,-2.17562634549044
方式1,602.75,602.75,17.8658349631564,-1.20521622758063
方式1,603.0,603.0,18.4170420001543,-1.88342460377756
方式1,603.25,603.25,18.0643465358327,-1.61046236464032
方式1,603.5,603.5,18.4409630260008,-0.370496861089565
方式1,603.75,603.75,19.5333532515757,-1.86411105602313
方式1,604.0,604.0,18.3432125754604,-1.76476417459215
方式1,604.25,604.25,18.4514921277043,-0.443147994631923
方式1,604.5,604.5,18.4080193642718,-2.3958767339321
方式1,604.75,604.75,17.7137724130732,-2.45994505522404
方式1,605.0,605.0,18.6198994118345,-1.32322674028868
方式1,605.25,605.25,19.4086922942222,-0.121736608374327
方式1,605.5,605.5,18.4825312389618,-2.58956227430419
方式1,605.75,605.75,18.1835821545178,-1.42453960076611
方式1,606.0,606.0,18.4891616608272,-0.411600310637648
方式1,606.25,606.25,19.4725157820441,0.483679462349693
方式1,606.5,606.5,18.8923048213506,-1.72719866651705
方式1,606.75,606.75,19.4791901178453,-1.33838914715957
方式1,607.0,607.0,18.7221025036478,-0.252110138192683
方式1,607.25,607.25,18.7744703951315,-1.32951973306241
方式1,607.5,607.5,19.2182234596127,-0.870942527416914
方式1,607.75,607.75,19.3803994354095,-1.63067141103226
方式1,608.0,608.0,19.2957629506874,-1.40016490969784
方式1,608.25,608.25,18.4517622437787,-1.24961180927422
方式1,608.5,608.5,19.5188973757779,-0.968837469978261
方式1,608.75,608.75,19.2157089961038,-1.23065086919929
方式1,609.0,609.0,18.7005623065597,-0.584880978365057
方式1,609.25,609.25,20.4418235906328,-1.0191270315599
方式1,609.5,609.5,18.2963514018082,-1.09095146071693
方式1,609.75,609.75,18.7836040217714,-1.32398608699309
方式1,610.0,610.0,20.4135256218555,0.488819166633673
方式1,610.25,610.25,20.0980610445908,-2.25030323504119
方式1,610.5,610.5,19.6802911613471,-0.871528083997066
方式1,610.75,610.75,19.6598646444407,-0.255571529717526
方式1,611.0,611.0,20.4232822666326,-0.582285298703425
方式1,611.25,611.25,21.1214626529019,-1.75176029316032
方式1,611.5,611.5,19.6770776792546,-0.939801719718954
方式1,611.75,611.75,20.7586172233925,-1.53225613614771
方式1,612.0,612.0,20.1689207222594,0.801120718289498
方式1,612.25,612.25,18.6971266642096,0.813919015779234
方式1,612.5,612.5,19.7765279614801,-0.721477549862269
方式1,612.75,612.75,19.7029842956418,-0.317190327109136
方式1,613.0,613.0,19.3882577587889,-1.07635757131469
方式1,613.25,613.25,19.9816867570277,-0.153534379039855
方式1,613.5,613.5,20.1558161949105,-1.07800485027392
方式1,613.75,613.75,21.1176281085032,0.643034708896621
方式1,614.0,614.0,19.5332005074611,-0.730680968710535
方式1,614.25,614.25,20.5437005657194,0.992801935863845
方式1,614.5,614.5,19.152476858167,1.07451025101654
方式1,614.75,614.75,20.899194232968,0.175386785708696
方式1,615.0,615.0,20.4160997193724,-0.319997577362589
方式1,615.25,615.25,19.7825435306366,0.097276569366374
方式1,615.5,615.5,19.7775597901586,-0.763125596178528
方式1,615.75,615.75,21.5049961605424,-1.84194172125129
方式1,616.0,616.0,21.421605517182,-0.296226915037235
方式1,616.25,616.25,21.5562226087383,-0.684570865070902
方式1,616.5,616.5,20.147858549487,0.849832794612149
方式1,616.75,616.75,21.1361759764294,-0.147021161169709
方式1,617.0,617.0,20.5309526401594,0.655831493119515
方式1,617.25,617.25,21.1220292964045,0.188180330680416
方式1,617.5,617.5,21.3431004307924,-0.0564871503476229
方式1,617.75,617.75,22.4643278667005,-2.47842006282056
方式1,618.0,618.0,20.757024694656,-1.36912586017061
方式1,618.25,618.25,20.6180304864656,0.282001376134778
方式1,618.5,618.5,19.9159476623509,1.19346000759419
方式1,618.75,618.75,20.6239505632723,0.486342872651302
方式1,619.0,619.0,21.4581956723427,0.711037464327575
方式1,619.25,619.25,20.4922302343961,-0.469554735600685
方式1,619.5,619.5,21.0861595232468,0.207795506620128
方式1,619.75,619.75,18.8386101864247,0.179322332575305
方式1,620.0,620.0,19.6005078665944,0.495685255600348
方式1,620.25,620.25,21.3920031475857,0.205251746651443
方式1,620.5,620.5,22.2205221440144,-0.162997181886192
方式1,620.75,620.75,20.5434750045081,-1.70091538622239
方式1,621.0,621.0,21.4233526697812,-2.16350545615543
方式1,621.25,621.25,19.2621365356492,0.301271664804454
方式1,621.5,621.5,19.8243609884488,-0.689522704299781
方式1,621.75,621.75,21.8066670235861,1.72093082495416
方式1,622.0,622.0,21.6593629045529,-0.101663175241866
方式1,622.25,622.25,22.9146888707856,0.269945597493256
方式1,622.5,622.5,22.7251814688295,-0.300261183529075
方式1,622.75,622.75,20.4760465647188,0.935893523127684
方式1,623.0,623.0,20.7537307792579,0.308304136083174
方式1,623.25,623.25,21.8829669104103,0.0812248363466546
方式1,623.5,623.5,21.4568557718707,1.23786807551345
方式1,623.75,623.75,21.8091909042143,1.8618270000304
方式1,624.0,624.0,21.8018467437447,0.414151325175818
方式1,624.25,624.25,21.6121672655182,0.28113322211271
方式1,624.5,624.5,21.8861362377795,0.192947305907463
方式1,624.75,624.75,22.0087288991711,2.10624057877463
方式1,625.0,625.0,22.251000222899,-0.137958273771883
方式1,625.25,625.25,20.6922970333351,1.03980747021301
方式1,625.5,625.5,21.2521989250056,0.175129589027906
方式1,625.75,625.75,22.3162282567459,0.465735576218607
方式1,626.0,626.0,22.3867568549433,2.13622426894473
方式1,626.25,626.25,22.3083838376837,-0.952702363055803
方式1,626.5,626.5,20.6387118933005,1.96062036725194
方式1,626.75,626.75,22.2984261680679,0.831934276581992
方式1,627.0,627.0,21.6668805684154,-0.337258289241254
方式1,627.25,627.25,21.9414538109309,1.63266894936805
方式1,627.5,627.5,22.4037329800458,2.57920422107933
方式1,627.75,627.75,22.1796080169831,1.17272422694897
方式1,628.0,628.0,21.3194573772537,1.06316766598773
方式1,628.25,628.25,23.0124279511327,0.446110972586595
方式1,628.5,628.5,20.7303290818825,0.770479972703869
方式1,628.75,628.75,21.0892211865566,1.33359578849872
方式1,629.0,629.0,21.7838152359337,2.48632033606406
方式1,629.25,629.25,22.4672737798089,1.02916974057179
方式1,629.5,629.5,20.4120719047393,2.17783064613218
方式1,629.75,629.75,19.9277952935497,2.35974483344397
方式1,630.0,630.0,23.3111812582262,2.09061669260803
方式1,630.25,630.25,21.7474338666141,1.35165326068541
方式1,630.5,630.5,21.2966192024499,2.43382354142799
方式1,630.75,630.75,23.4232324520776,-0.271002094825728
方式1,631.0,631.0,23.6651400412154,1.12772952595325
方式1,631.25,631.25,22.7783510453058,0.891565578059163
方式1,631.5,631.5,22.8082728664878,1.75024449933909
方式1,631.75,631.75,22.5467468139278,1.36042636293564
方式1,632.0,632.0,22.6241029430495,0.919727265067144
方式1,632.25,632.25,21.889089026507,3.84540266477484
方式1,632.5,632.5,22.1699312248559,2.19047925105632
方式1,632.75,632.75,22.084544973035,1.11698686558692
方式1,633.0,633.0,22.3478840362351,2.75097369438834
方式1,633.25,633.25,22.6130955342969,2.06679396996343
方式1,633.5,633.5,22.2602481265121,1.63153265493744
方式1,633.75,633.75,21.5537301361292,0.994124732518783
方式1,634.0,634.0,22.0272276602631,0.939796380065378
方式1,634.25,634.25,22.0404607153489,0.795067260602506
方式1,634.5,634.5,21.6096372051995,2.50372803040339
方式1,634.75,634.75,22.1699157640133,1.17699349724631
方式1,635.0,635.0,21.9299614919859,1.70092219232093
方式1,635.25,635.25,21.5054530911846,2.78764817813435
方式1,635.5,635.5,23.5214353177973,2.74385413595946
方式1,635.75,635.75,22.4347028823392,1.89761490233423
方式1,636.0,636.0,20.8129023316011,2.41728132663043
方式1,636.25,636.25,22.6303579114369,3.9213218853183
