method,nominal_hz,time_rel_s,time_s,x_m,y_m
method1,4.0,198.7,419.7,3.5986699959171418,0.3986128241139995
method1,4.0,198.8,419.8,3.6021288290946583,0.40302425527265373
method1,4.0,198.9,419.9,3.6055768570738542,0.4074446347247038
method1,4.0,199.0,420.0,3.60902488505305,0.411865014176754
method1,4.0,199.1,420.1,3.612451210400134,0.41630318415928735
method1,4.0,199.2,420.2,3.615877535747218,0.4207413541418207
method1,4.0,199.3,420.3,3.6192929639206923,0.4251883661239449
method1,4.0,199.4,420.4,3.622697494920556,0.42964422010565745
method1,4.0,199.5,420.5,3.62610202592042,0.43410007408737
method1,4.0,199.6,420.6,3.6294846713807916,0.438573505064519
method1,4.0,199.7,420.7,3.6328673168411636,0.4430469360416679
method1,4.0,199.8,420.8,3.636238974198274,0.44752910177972693
method1,4.0,199.9,420.9,3.6395996434521223,0.45202000227869343
method1,4.0,200.0,421.0,3.64296031270597,0.45651090277766
method1,4.0,200.1,421.1,3.64629891561393,0.4610191648575289
method1,4.0,200.2,421.2,3.6496375185218897,0.4655274269373979
method1,4.0,200.3,421.3,3.6529650434522702,0.4700443156049087
method1,4.0,200.4,421.4,3.6562814904050702,0.47456983086005883
method1,4.0,200.5,421.5,3.65959793735787,0.479095346115209
method1,4.0,200.6,421.6,3.6628921392786937,0.48363800567791354
method1,4.0,200.7,421.7,3.6661863411995177,0.4881806652406181
method1,4.0,200.8,421.8,3.669469376333374,0.4927318422934937
method1,4.0,200.9,421.9,3.672741244680262,0.4972915368365379
method1,4.0,201.0,422.0,3.67601311302715,0.501851231379582
method1,4.0,201.1,422.1,3.6792625597953736,0.5064278511188893
method1,4.0,201.2,422.2,3.6825120065635977,0.5110044708581967
method1,4.0,201.3,422.3,3.685750198809904,0.5155894980764871
method1,4.0,201.4,422.4,3.6889771365342923,0.520182932773758
method1,4.0,201.5,422.5,3.69220407425868,0.524776367471029
method1,4.0,201.6,422.6,3.695408416015996,0.5293865064363935
method1,4.0,201.7,422.7,3.6986127577733114,0.5339966454017581
method1,4.0,201.8,422.8,3.701805758357592,0.5386150809317818
method1,4.0,201.9,422.9,3.704987417768836,0.5432418130264619
method1,4.0,202.0,423.0,3.70816907718008,0.547868545121142
method1,4.0,202.1,423.1,3.7113279684128235,0.5525117587601286
method1,4.0,202.2,423.2,3.7144868596455676,0.5571549723991152
method1,4.0,202.3,423.3,3.717634324147276,0.5618063707959794
method1,4.0,202.4,423.4,3.720770361917948,0.5664659539507186
method1,4.0,202.5,423.5,3.72390639968862,0.571125537105458
method1,4.0,202.6,423.6,3.727019499264816,0.5758013773065529
method1,4.0,202.7,423.7,3.7301325988410117,0.5804772175076479
method1,4.0,202.8,423.8,3.7332341872304826,0.5851611297781547
method1,4.0,202.9,423.9,3.736324264433226,0.5898531141180708
method1,4.0,203.0,424.0,3.73941434163597,0.594545098457987
method1,4.0,203.1,424.1,3.742481312841978,0.5992531135937831
method1,4.0,203.2,424.2,3.745548284047986,0.6039611287295793
method1,4.0,203.3,424.3,3.7486036607229627,0.6086771023755075
method1,4.0,203.4,424.4,3.7516474428669064,0.6134010345315652
method1,4.0,203.5,424.5,3.75469122501085,0.618124966687623
method1,4.0,203.6,424.6,3.757711735587578,0.6228647016583931
method1,4.0,203.7,424.7,3.760732246164306,0.6276044366291633
method1,4.0,203.8,424.8,3.7637410799860525,0.6323520156909316
method1,4.0,203.9,424.9,3.766738237052816,0.6371074388436953
method1,4.0,204.0,425.0,3.76973539411958,0.641862861996459
method1,4.0,204.1,425.1,3.772709116298256,0.6466338582740927
method1,4.0,204.2,425.2,3.7756828384769316,0.6514048545517265
method1,4.0,204.3,425.3,3.7786448028059043,0.6561835796524247
method1,4.0,204.4,425.4,3.7815950092851724,0.6609700335761849
method1,4.0,204.5,425.5,3.78454521576444,0.665756487499945
method1,4.0,204.6,425.6,3.7874718263019678,0.6705582831722583
method1,4.0,204.7,425.7,3.790398436839496,0.6753600788445716
method1,4.0,204.8,425.8,3.7933132095705746,0.6801694872343613
method1,4.0,204.9,425.9,3.7962161444952023,0.6849865083416247
method1,4.0,205.0,426.0,3.79911907941983,0.689803529448888
method1,4.0,205.1,426.1,3.801998259633706,0.6946356592642905
method1,4.0,205.2,426.2,3.8048774398475818,0.699467789079693
method1,4.0,205.3,426.3,3.8077447034448864,0.7043074146805669
method1,4.0,205.4,426.4,3.8106000504256183,0.7091545360669094
method1,4.0,205.5,426.5,3.81345539740635,0.714001657453252
method1,4.0,205.6,426.6,3.816286833209122,0.7188636528657872
method1,4.0,205.7,426.7,3.8191182690118937,0.7237256482783226
method1,4.0,205.8,426.8,3.8219377105431285,0.7285950217292307
method1,4.0,205.9,426.9,3.824745157802824,0.7334717732185089
method1,4.0,206.0,427.0,3.82755260506252,0.738348524707787
method1,4.0,206.1,427.1,3.8303359869958156,0.7432399139225155
method1,4.0,206.2,427.2,3.8331193689291116,0.748131303137244
method1,4.0,206.3,427.3,3.8358906800994883,0.7530299518395666
method1,4.0,206.4,427.4,3.838649920506944,0.7579358600294802
method1,4.0,206.5,427.5,3.8414091609144,0.762841768219394
method1,4.0,206.6,427.6,3.844144184182516,0.7677620762381345
method1,4.0,206.7,427.7,3.8468792074506317,0.7726823842568751
method1,4.0,206.8,427.8,3.849602084636332,0.7776098324202496
method1,4.0,206.9,427.9,3.8523128157396163,0.7825444207282553
method1,4.0,207.0,428.0,3.8550235468429,0.787479009036261
method1,4.0,207.1,428.1,3.857709911345908,0.7924277577036724
method1,4.0,207.2,428.2,3.8603962758489154,0.7973765063710837
method1,4.0,207.3,428.3,3.8630704201301023,0.8023322750595756
method1,4.0,207.4,428.4,3.865732344189466,0.8072950637691453
method1,4.0,207.5,428.5,3.86839426824883,0.812257852478715
method1,4.0,207.6,428.6,3.8710316786152617,0.8172345605287294
method1,4.0,207.7,428.7,3.8736690889816936,0.8222112685787439
method1,4.0,207.8,428.8,3.876294206175062,0.827194875757361
method1,4.0,207.9,428.9,3.878907030195366,0.8321853820645775
method1,4.0,208.0,429.0,3.88151985421567,0.837175888371794
method1,4.0,208.1,429.1,3.8841080198347218,0.8421800714743806
method1,4.0,208.2,429.2,3.886696185453774,0.847184254576967
method1,4.0,208.3,429.3,3.889271986144656,0.8521952151585074
method1,4.0,208.4,429.4,3.891835421907368,0.8572129532189987
method1,4.0,208.5,429.5,3.89439885767008,0.86223069127949
method1,4.0,208.6,429.6,3.8969374927233558,0.8672618620877521
method1,4.0,208.7,429.7,3.899476127776632,0.8722930328960142
method1,4.0,208.8,429.8,3.902002327350618,0.8773308587882488
method1,4.0,208.9,429.9,3.904516091445314,0.8823753397644528
method1,4.0,209.0,430.0,3.90702985554001,0.887419820740657
method1,4.0,209.1,430.1,3.909518679032822,0.8924774889382618
method1,4.0,209.2,430.2,3.912007502525634,0.8975351571358667
method1,4.0,209.3,430.3,3.9144838211997444,0.902599357289046
method1,4.0,209.4,430.4,3.9169476350551524,0.9076700893977965
method1,4.0,209.5,430.5,3.91941144891056,0.912740821506547
method1,4.0,209.6,430.6,3.921850184702716,0.9178244938554763
method1,4.0,209.7,430.7,3.9242889204948717,0.9229081662044056
method1,4.0,209.8,430.8,3.9267150833482503,0.9279982466590939
method1,4.0,209.9,430.9,3.9291286732628503,0.9330947352195385
method1,4.0,210.0,431.0,3.93154226317745,0.938191223779983
method1,4.0,210.1,431.1,3.93393064001361,0.9433004041686043
method1,4.0,210.2,431.2,3.9363190168497697,0.9484095845572257
method1,4.0,210.3,431.3,3.9386947538539,0.9535250484924495
method1,4.0,210.4,431.4,3.941057851026,0.9586467959742727
method1,4.0,210.5,431.5,3.9434209481981,0.963768543456096
method1,4.0,210.6,431.6,3.945758699737636,0.9689027329475489
method1,4.0,210.7,431.7,3.948096451277172,0.9740369224390019
method1,4.0,210.8,431.8,3.9504214973256304,0.9791772702207143
method1,4.0,210.9,431.9,3.95273383788301,0.9843237762926836
method1,4.0,211.0,432.0,3.95504617844039,0.989470282364653
method1,4.0,211.1,432.1,3.957333043286762,0.9946289792455435
method1,4.0,211.2,432.2,3.9596199081331336,0.999787676126434
method1,4.0,211.3,432.3,3.9618940030708423,1.0049524053562846
method1,4.0,211.4,432.4,3.9641553280998862,1.0101231669350923
method1,4.0,211.5,432.5,3.96641665312893,1.0152939285139
method1,4.0,211.6,432.6,3.968652374858606,1.0204766283433038
method1,4.0,211.7,432.7,3.970888096588282,1.0256593281727076
method1,4.0,211.8,432.8,3.9731109852402944,1.0308479337371246
method1,4.0,211.9,432.9,3.975321040814642,1.0360424450365524
method1,4.0,212.0,433.0,3.97753109638899,1.04123695633598
method1,4.0,212.1,433.1,3.97971542357985,1.0464431519947317
method1,4.0,212.2,433.2,3.9818997507707095,1.0516493476534834
method1,4.0,212.3,433.3,3.984071182970512,1.0568613217730385
method1,4.0,212.4,433.4,3.986229720179256,1.0620790743533943
method1,4.0,212.5,433.5,3.988388257388,1.06729682693375
method1,4.0,212.6,433.6,3.990520943647256,1.0725260086740658
method1,4.0,212.7,433.7,3.9926536299065116,1.0777551904143814
method1,4.0,212.8,433.8,3.9947733605238125,1.0829900226934726
method1,4.0,212.9,433.9,3.9968801354991563,1.0882305055113364
method1,4.0,213.0,434.0,3.9989869104745,1.0934709883292
method1,4.0,213.1,434.1,4.001067714466148,1.0987226438245397
method1,4.0,213.2,434.2,4.003148518457796,1.1039742993198796
method1,4.0,213.3,434.3,4.00521630742585,1.1092314767966767
method1,4.0,213.4,434.4,4.00727108137031,1.1144941762549283
method1,4.0,213.5,434.5,4.00932585531477,1.11975687571318
method1,4.0,213.6,434.6,4.011354540786513,1.1250304901084356
method1,4.0,213.7,434.7,4.013383226258258,1.1303041045036915
method1,4.0,213.8,434.8,4.015398838600676,1.1355831117003967
method1,4.0,213.9,434.9,4.017401377813768,1.1408675116985483
method1,4.0,214.0,435.0,4.01940391702686,1.1461519116967
method1,4.0,214.1,435.1,4.021380252836572,1.1514469676586356
method1,4.0,214.2,435.2,4.023356588646284,1.1567420236205714
method1,4.0,214.3,435.3,4.0253197945033525,1.1620423425939266
method1,4.0,214.4,435.4,4.027269870407776,1.1673479245786984
method1,4.0,214.5,435.5,4.0292199463122,1.17265350656347
method1,4.0,214.6,435.6,4.031143706453844,1.1779694843314696
method1,4.0,214.7,435.7,4.0330674665954875,1.1832854620994695
method1,4.0,214.8,435.8,4.0349780412499845,1.1886065724915627
method1,4.0,214.9,435.9,4.036875430417332,1.1939328155077464
method1,4.0,215.0,436.0,4.03877281958468,1.19925905852393
method1,4.0,215.1,436.1,4.040643783213763,1.2045954359609936
method1,4.0,215.2,436.2,4.042514746842848,1.2099318133980572
method1,4.0,215.3,436.3,4.044372470745352,1.2152731924873945
method1,4.0,215.4,436.4,4.0462169549212765,1.2206195732290024
method1,4.0,215.5,436.5,4.0480614390972,1.22596595397061
method1,4.0,215.6,436.6,4.049879390555692,1.2313222066146137
method1,4.0,215.7,436.7,4.051697342014184,1.2366784592586173
method1,4.0,215.8,436.8,4.05350200080788,1.2420395820114485
method1,4.0,215.9,436.9,4.05529336693678,1.2474055748731043
method1,4.0,216.0,437.0,4.05708473306568,1.25277156773476
method1,4.0,216.1,437.1,4.058849461906448,1.2581471688499877
method1,4.0,216.2,437.2,4.0606141907472155,1.2635227699652154
method1,4.0,216.3,437.3,4.062365575292192,1.2689031090871326
method1,4.0,216.4,437.4,4.064103615541376,1.2742881862157363
method1,4.0,216.5,437.5,4.06584165579056,1.27967326334434
method1,4.0,216.6,437.6,4.067552956801268,1.2850676839732718
method1,4.0,216.7,437.7,4.069264257811976,1.2904621046022033
method1,4.0,216.8,437.8,4.070962164208998,1.2958611305899845
method1,4.0,216.9,437.9,4.072646675992334,1.3012647619366122
method1,4.0,217.0,438.0,4.07433118777567,1.30666839328324
method1,4.0,217.1,438.1,4.075988861002178,1.3120811022985917
method1,4.0,217.2,438.2,4.077646534228686,1.3174938113139434
method1,4.0,217.3,438.3,4.079290763842472,1.3229109925076525
method1,4.0,217.4,438.4,4.080921549843536,1.3283326458797162
method1,4.0,217.5,438.5,4.0825523358446,1.33375429925178
method1,4.0,217.6,438.6,4.08415618661384,1.3391847634087717
method1,4.0,217.7,438.7,4.085760037383079,1.3446152275657632
method1,4.0,217.8,438.8,4.087350396865038,1.3500500302010905
method1,4.0,217.9,438.9,4.088927265059714,1.3554891713147503
method1,4.0,218.0,439.0,4.09050413325439,1.36092831242841
method1,4.0,218.1,439.1,4.092053972196734,1.3663759964172977
method1,4.0,218.2,439.2,4.0936038111390785,1.3718236804061854
method1,4.0,218.3,439.3,4.095140112449545,1.3772755686670306
method1,4.0,218.4,439.4,4.096662876128132,1.3827316611998304
method1,4.0,218.5,439.5,4.09818563980672,1.38818775373263
method1,4.0,218.6,439.6,4.099681282877795,1.3936521202314616
method1,4.0,218.7,439.7,4.101176925948872,1.3991164867302932
method1,4.0,218.8,439.8,4.102658986378806,1.4045849228015785
method1,4.0,218.9,439.9,4.104127464167598,1.4100574284453142
method1,4.0,219.0,440.0,4.10559594195639,1.41552993408905
method1,4.0,219.1,440.1,4.10703721045841,1.4210104438166458
method1,4.0,219.2,440.2,4.108478478960429,1.4264909535442414
method1,4.0,219.3,440.3,4.1099061211526,1.4319753976649547
method1,4.0,219.4,440.4,4.11132013703492,1.4374637761787823
method1,4.0,219.5,440.5,4.11273415291724,1.44295215469261
method1,4.0,219.6,440.6,4.114120873519776,1.4484482664617897
method1,4.0,219.7,440.7,4.115507594122312,1.4539443782309693
method1,4.0,219.8,440.8,4.1168806460919445,1.4594442887474366
method1,4.0,219.9,440.9,4.118240029428672,1.4649479980111884
method1,4.0,220.0,441.0,4.1195994127654,1.47045170727494
method1,4.0,220.1,441.1,4.1209314175256315,1.4759628780459355
method1,4.0,220.2,441.2,4.122263422285863,1.4814740488169313
method1,4.0,220.3,441.3,4.123581717440758,1.4869888822362947
method1,4.0,220.4,441.4,4.124886302990314,1.4925073783040224
method1,4.0,220.5,441.5,4.12619088853987,1.49802587437175
method1,4.0,220.6,441.6,4.127468014922314,1.5035515593058737
method1,4.0,220.7,441.7,4.128745141304758,1.5090772442399973
method1,4.0,220.8,441.8,4.130008518464882,1.5146064552839287
method1,4.0,220.9,441.9,4.131258146402685,1.5201391924376644
method1,4.0,221.0,442.0,4.13250777434049,1.5256719295914
method1,4.0,221.1,442.1,4.13372986523619,1.5312115821048837
method1,4.0,221.2,442.2,4.13495195613189,1.5367512346183674
method1,4.0,221.3,442.3,4.136160259548427,1.5422942762769567
method1,4.0,221.4,442.4,4.137354775485798,1.5478407070806484
method1,4.0,221.5,442.5,4.13854929142317,1.55338713788434
method1,4.0,221.6,442.6,4.139716195168342,1.5589402097024037
method1,4.0,221.7,442.7,4.1408830989135135,1.5644932815204673
method1,4.0,221.8,442.8,4.142036178287384,1.5700496051063486
method1,4.0,221.9,442.9,4.143175433289952,1.5756091804600443
method1,4.0,222.0,443.0,4.14431468829252,1.58116875581374
method1,4.0,222.1,443.1,4.145426258686656,1.5867346970248477
method1,4.0,222.2,443.2,4.146537829080792,1.5923006382359552
method1,4.0,222.3,443.3,4.147635539580624,1.5978696934386085
method1,4.0,222.4,443.4,4.148719390186152,1.6034418626328044
method1,4.0,222.5,443.5,4.14980324079168,1.609014031827
method1,4.0,222.6,443.6,4.150859337115136,1.6145922909373078
method1,4.0,222.7,443.7,4.151915433438592,1.6201705500476156
method1,4.0,222.8,443.8,4.152957635718164,1.6257517849878607
method1,4.0,222.9,443.9,4.1539859439538525,1.6313359957580404
method1,4.0,223.0,444.0,4.15501425218954,1.63692020652822
method1,4.0,223.1,444.1,4.156014739220552,1.6425102305162236
method1,4.0,223.2,444.2,4.157015226251564,1.6481002545042274
method1,4.0,223.3,444.3,4.15800178646669,1.6536931157889185
method1,4.0,223.4,444.4,4.15897441986593,1.6592888143702944
method1,4.0,223.5,444.5,4.15994705326517,1.66488451295167
method1,4.0,223.6,444.6,4.160891801296338,1.6704857473230177
method1,4.0,223.7,444.7,4.161836549327506,1.6760869816943653
method1,4.0,223.8,444.8,4.162767339152384,1.6816909144712466
method1,4.0,223.9,444.9,4.163684170770972,1.6872975456536583
method1,4.0,224.0,445.0,4.16460100238956,1.69290417683607
method1,4.0,224.1,445.1,4.165489887243796,1.6985160656785696
method1,4.0,224.2,445.2,4.166378772098032,1.7041279545210692
method1,4.0,224.3,445.3,4.167253668741048,1.7097424025338246
method1,4.0,224.4,445.4,4.168114577172844,1.7153594097168323
method1,4.0,224.5,445.5,4.16897548560464,1.72097641689984
method1,4.0,224.6,445.6,4.1698083886505355,1.7265984029386277
method1,4.0,224.7,445.7,4.170641291696431,1.7322203889774153
method1,4.0,224.8,445.8,4.171460177915406,1.7378447946208826
method1,4.0,224.9,445.9,4.172265047307458,1.7434716198690263
method1,4.0,225.0,446.0,4.17306991669951,1.74909844511717
method1,4.0,225.1,446.1,4.173846724866194,1.7547299697700378
method1,4.0,225.2,446.2,4.174623533032878,1.7603614944229053
method1,4.0,225.3,446.3,4.175386297149764,1.7659952987984426
method1,4.0,225.4,446.4,4.176135017216851,1.7716313828966463
method1,4.0,225.5,446.5,4.17688373728394,1.77726746699485
method1,4.0,225.6,446.6,4.177604343075348,1.7829079704277497
method1,4.0,225.7,446.7,4.178324948866757,1.7885484738606494
method1,4.0,225.8,446.8,4.179031484781786,1.7941911168316786
method1,4.0,225.9,446.9,4.179723950820438,1.7998358993408343
method1,4.0,226.0,447.0,4.18041641685909,1.80548068184999
method1,4.0,226.1,447.1,4.1810807183677134,1.8111296030326816
method1,4.0,226.2,447.2,4.181745019876337,1.8167785242153733
method1,4.0,226.3,447.3,4.182395227081623,1.8224294444630664
method1,4.0,226.4,447.4,4.183031339983572,1.8280823637757582
method1,4.0,226.5,447.5,4.18366745288552,1.83373528308845
method1,4.0,226.6,447.6,4.1842753538055595,1.8393920598503055
method1,4.0,226.7,447.7,4.1848832547256,1.8450488366121613
method1,4.0,226.8,447.8,4.185477038318158,1.8507074716912786
method1,4.0,226.9,447.9,4.186056704583234,1.8563679650876543
method1,4.0,227.0,448.0,4.18663637084831,1.86202845848403
method1,4.0,227.1,448.1,4.18718778048831,1.8676925275699818
method1,4.0,227.2,448.2,4.18773919012831,1.8733565966559333
method1,4.0,227.3,448.3,4.188276460822548,1.8790223830508066
method1,4.0,227.4,448.4,4.188799592571024,1.8846898867545983
method1,4.0,227.5,448.5,4.1893227243195,1.89035739045839
method1,4.0,227.6,448.6,4.189817557614396,1.8960281875850016
method1,4.0,227.7,448.7,4.190312390909292,1.9016989847116132
method1,4.0,227.8,448.8,4.19079306504892,1.9073713578922527
method1,4.0,227.9,448.9,4.19125958003328,1.9130453071269162
method1,4.0,228.0,449.0,4.19172609501764,1.91871925636158
method1,4.0,228.1,449.1,4.192164272540276,1.9243962162732797
method1,4.0,228.2,449.2,4.192602450062912,1.9300731761849792
method1,4.0,228.3,449.3,4.193026449632312,1.9357515706633346
method1,4.0,228.4,449.4,4.193436271248476,1.9414313997083423
method1,4.0,228.5,449.5,4.19384609286464,1.94711122875335
method1,4.0,228.6,449.6,4.1942275408366845,1.9527937852787578
method1,4.0,228.7,449.7,4.194608988808728,1.9584763418041653
method1,4.0,228.8,449.8,4.194976241443742,1.9641601911904907
method1,4.0,228.9,449.9,4.1953292987417266,1.9698453334377304
method1,4.0,229.0,450.0,4.19568235603971,1.97553047568497
method1,4.0,229.1,450.1,4.196007006342034,1.9812180617933657
method1,4.0,229.2,450.2,4.196331656644358,1.9869056479017613
method1,4.0,229.3,450.3,4.196642095642518,1.9925943849611085
method1,4.0,229.4,450.4,4.196938323336514,1.9982842729714043
method1,4.0,229.5,450.5,4.19723455103051,2.0039741609817
method1,4.0,229.6,450.6,4.197502341213018,2.0096662088396156
method1,4.0,229.7,450.7,4.197770131395526,2.015358256697531
method1,4.0,229.8,450.8,4.198023695725736,2.021051313406369
method1,4.0,229.9,450.9,4.198263034203648,2.0267453789661243
method1,4.0,230.0,451.0,4.19850237268156,2.03243944452588
method1,4.0,230.1,451.1,4.198713245972396,2.0381353855537716
method1,4.0,230.2,451.2,4.198924119263232,2.0438313265816634
method1,4.0,230.3,451.3,4.199120753574852,2.0495281341845786
method1,4.0,230.4,451.4,4.199303148907256,2.0552258083625143
method1,4.0,230.5,451.5,4.19948554423966,2.06092348254045
method1,4.0,230.6,451.6,4.19963944955392,2.0666227474695136
method1,4.0,230.7,451.7,4.19979335486818,2.0723220123985775
method1,4.0,230.8,451.8,4.199933009499576,2.0780220014651105
method1,4.0,230.9,451.9,4.200058413448108,2.0837227146691104
method1,4.0,231.0,452.0,4.20018381739664,2.08942342787311
method1,4.0,231.1,452.1,4.200280709344456,2.0951254468021574
method1,4.0,231.2,452.2,4.200377601292272,2.1008274657312054
method1,4.0,231.3,452.3,4.200460232278767,2.1065300662127604
method1,4.0,231.4,452.4,4.200528602303944,2.1122332482468202
method1,4.0,231.5,452.5,4.20059697232912,2.11793643028088
method1,4.0,231.6,452.6,4.200636811223212,2.12364063273334
method1,4.0,231.7,452.7,4.2006766501173045,2.1293448351857993
method1,4.0,231.8,452.8,4.20070221919859,2.1350494764726546
method1,4.0,231.9,452.9,4.20071351846707,2.1407545565939023
method1,4.0,232.0,453.0,4.20072481773555,2.14645963671515
method1,4.0,232.1,453.1,4.2007075695981895,2.1521654516961375
method1,4.0,232.2,453.2,4.200690321460829,2.1578712666771254
method1,4.0,232.3,453.3,4.200658796087784,2.1635773776555305
method1,4.0,232.4,453.4,4.2006129934790515,2.16928378463135
method1,4.0,232.5,453.5,4.20056719087032,2.17499019160717
method1,4.0,232.6,453.6,4.200492827439728,2.1806970476606415
method1,4.0,232.7,453.7,4.200418464009136,2.186403903714113
method1,4.0,232.8,453.8,4.200329817350072,2.1921109128234666
method1,4.0,232.9,453.9,4.200226887462536,2.197818074988698
method1,4.0,233.0,454.0,4.200123957575,2.20352523715393
method1,4.0,233.1,454.1,4.199992456311168,2.2092325624199174
method1,4.0,233.2,454.2,4.199860955047336,2.2149398876859054
method1,4.0,233.3,454.3,4.1997151659936955,2.220647222976001
method1,4.0,233.4,454.4,4.199555089150248,2.2263545682902004
method1,4.0,233.5,454.5,4.1993950123068,2.2320619136044
method1,4.0,233.6,454.6,4.199206356396748,2.2377691358763196
method1,4.0,233.7,454.7,4.199017700486696,2.2434763581482393
method1,4.0,233.8,454.8,4.19881475365815,2.2491834473365926
method1,4.0,233.9,454.9,4.19859751591111,2.2548904034413764
method1,4.0,234.0,455.0,4.19838027816407,2.26059735954616
method1,4.0,234.1,455.1,4.1981344565265175,2.266303906328176
method1,4.0,234.2,455.2,4.197888634888966,2.2720104531101915
method1,4.0,234.3,455.3,4.19762852063795,2.2777167236394185
method1,4.0,234.4,455.4,4.19735411377347,2.283422717915854
method1,4.0,234.5,455.5,4.19707970690899,2.28912871219229
method1,4.0,234.6,455.6,4.1967767141984655,2.2948340107567375
method1,4.0,234.7,455.7,4.1964737214879415,2.300539309321185
method1,4.0,234.8,455.8,4.196156435903612,2.3062441884164424
method1,4.0,234.9,455.9,4.1958248574454755,2.3119486480425064
method1,4.0,235.0,456.0,4.19549327898734,2.31765310766857
method1,4.0,235.1,456.1,4.195133115597708,2.3233565851134417
method1,4.0,235.2,456.2,4.1947729522080754,2.3290600625583133
method1,4.0,235.3,456.3,4.194398497119698,2.3347629772847927
method1,4.0,235.4,456.4,4.194009750332574,2.3404653292928765
method1,4.0,235.5,456.5,4.19362100354545,2.34616768130096
method1,4.0,235.6,456.6,4.193203675612859,2.3518687646074357
method1,4.0,235.7,456.7,4.192786347680266,2.3575698479139113
method1,4.0,235.8,456.8,4.192354730660022,2.3632702252343787
method1,4.0,235.9,456.9,4.191908824552126,2.3689698965688346
method1,4.0,236.0,457.0,4.19146291844423,2.37466956790329
method1,4.0,236.1,457.1,4.1909884378494775,2.3803676839932977
method1,4.0,236.2,457.2,4.190513957254726,2.3860658000833053
method1,4.0,236.3,457.3,4.190025191619938,2.3917630669156766
method1,4.0,236.4,457.4,4.189522140945114,2.3974594844904082
method1,4.0,236.5,457.5,4.18901909027029,2.40315590206514
method1,4.0,236.6,457.6,4.188487474640634,2.4088504778589597
method1,4.0,236.7,457.7,4.187955859010978,2.414545053652779
method1,4.0,236.8,457.8,4.1874099638257665,2.4202386369277304
method1,4.0,236.9,457.9,4.186849789084998,2.4259312276838103
method1,4.0,237.0,458.0,4.18628961434423,2.43162381843989
method1,4.0,237.1,458.1,4.1857008870546055,2.4373142809138018
method1,4.0,237.2,458.2,4.185112159764982,2.4430047433877133
method1,4.0,237.3,458.3,4.184509159841338,2.4486940701063307
method1,4.0,237.4,458.4,4.183891887283673,2.45438226106965
method1,4.0,237.5,458.5,4.18327461472601,2.46007045203297
method1,4.0,237.6,458.6,4.182628804899666,2.4657562282768937
method1,4.0,237.7,458.7,4.181982995073322,2.4714420045208176
method1,4.0,237.8,458.8,4.181322920971603,2.477126501812253
method1,4.0,237.9,458.9,4.180648582594507,2.4828097201511965
method1,4.0,238.0,459.0,4.17997424421741,2.48849293849014
method1,4.0,238.1,459.1,4.179271386725983,2.4941734557653317
method1,4.0,238.2,459.2,4.178568529234554,2.4998539730405236
method1,4.0,238.3,459.3,4.177851417263405,2.505533068219677
method1,4.0,238.4,459.4,4.177120050812532,2.5112107413027887
method1,4.0,238.5,459.5,4.17638868436166,2.5168884143859
method1,4.0,238.6,459.6,4.175628819824636,2.5225631001826314
method1,4.0,238.7,459.7,4.174868955287612,2.528237785979363
method1,4.0,238.8,459.8,4.174094847503303,2.5339109066045786
method1,4.0,238.9,459.9,4.173306496471712,2.539582462058274
method1,4.0,239.0,460.0,4.17251814544012,2.54525401751197
method1,4.0,239.1,460.1,4.171701320223756,2.5509222996072256
method1,4.0,239.2,460.2,4.1708844950073924,2.556590581702481
method1,4.0,239.3,460.3,4.170053439212576,2.5622571556332425
method1,4.0,239.4,460.4,4.169208152839309,2.5679220213995064
method1,4.0,239.5,460.5,4.16836286646604,2.57358688716577
method1,4.0,239.6,460.6,4.1674891326816885,2.5792481936809457
method1,4.0,239.7,460.7,4.166615398897337,2.584909500196121
method1,4.0,239.8,460.8,4.165727448639234,2.5905689556507427
method1,4.0,239.9,460.9,4.164825281907382,2.5962265600448062
method1,4.0,240.0,461.0,4.16392311517553,2.60188416443887
method1,4.0,240.1,461.1,4.1629925306773785,2.60753792389747
method1,4.0,240.2,461.2,4.162061946179226,2.613191683356069
method1,4.0,240.3,461.3,4.161117160747222,2.6188434489693986
method1,4.0,240.4,461.4,4.160158174381366,2.6244932207374543
method1,4.0,240.5,461.5,4.15919918801551,2.63014299250551
method1,4.0,240.6,461.6,4.1582118163977455,2.6357886338908214
method1,4.0,240.7,461.7,4.157224444779982,2.6414342752761333
method1,4.0,240.8,461.8,4.156222889202645,2.6470777801572165
method1,4.0,240.9,461.9,4.155207149665738,2.6527191485340684
method1,4.0,241.0,462.0,4.15419141012883,2.65836051691092
method1,4.0,241.1,462.1,4.153147320722247,2.6639974697236837
method1,4.0,241.2,462.2,4.152103231315662,2.669634422536447
method1,4.0,241.3,462.3,4.1510449763572,2.6752690963262005
method1,4.0,241.4,462.4,4.14997255584686,2.6809014910929405
method1,4.0,241.5,462.5,4.14890013533652,2.68653388585968
method1,4.0,241.6,462.6,4.1477994032044965,2.6921615801757395
method1,4.0,241.7,462.7,4.146698671072472,2.6977892744917993
method1,4.0,241.8,462.8,4.145583793228576,2.7034145474206386
method1,4.0,241.9,462.9,4.144454769672808,2.7090373989622543
method1,4.0,242.0,463.0,4.14332574611704,2.71466025050387
method1,4.0,242.1,463.1,4.142168452050988,2.7202781170317736
method1,4.0,242.2,463.2,4.141011157984936,2.725895983559677
method1,4.0,242.3,463.3,4.1398397394780755,2.7315112865051288
