method,sample_index,nominal_hz,time_s,x_m,y_m,time_rel_s,dt_s,dx_m,dy_m,segment_distance_m,speed_fd_mps
method1,2347,4.0,807.75,3.61206229282304,4.58668118740002,586.75,0.25,-0.01230300538012008,0.011619363745910327,0.01692257531355789,0.06769030125423156
method1,2348,4.0,808.0,3.59969994703658,4.59824014104745,587.0,0.25,-0.012362345786459894,0.011558953647429426,0.01692444985124848,0.06769779940499392
method1,2349,4.0,808.25,3.58727855740271,4.60973838164703,587.25,0.25,-0.01242138963386985,0.011498240599579823,0.016926324389017103,0.06770529755606841
method1,2350,4.0,808.5,3.57479842202645,4.62117560770493,587.5,0.25,-0.012480135376260026,0.011437226057900318,0.016928198926917506,0.06771279570767003
method1,2351,4.0,808.75,3.56225984055185,4.63255151919068,587.75,0.25,-0.012538581474600186,0.011375911485750123,0.016930073464896972,0.06772029385958789
method1,2352,4.0,809.0,3.54966311415475,4.64386581754508,588.0,0.25,-0.012596726397100078,0.011314298354400343,0.016931948002984896,0.06772779201193958
method1,2353,4.0,809.25,3.53700854553557,4.65511820568797,588.25,0.25,-0.012654568619179685,0.011252388142889203,0.016933822541167744,0.06773529016467097
method1,2354,4.0,809.5,3.52429643891203,4.66630838802606,588.5,0.25,-0.012712106623540276,0.011190182338090437,0.016935697079481782,0.06774278831792713
method1,2355,4.0,809.75,3.51152710001192,4.67743607046061,588.75,0.25,-0.012769338900109783,0.011127682434549868,0.016937571617857344,0.06775028647142937
method1,2356,4.0,810.0,3.49870083606566,4.68850096039523,589.0,0.25,-0.012826263946259964,0.011064889934620403,0.016939446156365095,0.06775778462546038
method1,2357,4.0,810.25,3.48581795579899,4.69950276674348,589.25,0.25,-0.01288288026667006,0.011001806348249765,0.016941320694967843,0.06776528277987137
method1,2358,4.0,810.5,3.47287876942555,4.71044119993653,589.5,0.25,-0.012939186373440048,0.010938433193049768,0.01694319523364556,0.06777278093458224
method1,2359,4.0,810.75,3.45988358863934,4.7213159719308,589.75,0.25,-0.012995180786210092,0.01087477199427056,0.016945069772463472,0.06778027908985389
method1,2360,4.0,811.0,3.44683272660734,4.73212679621547,590.0,0.25,-0.013050862031999788,0.010810824284669174,0.016946944311358507,0.06778777724543403
method1,2361,4.0,811.25,3.43372649796187,4.74287338782004,590.25,0.25,-0.013106228645470175,0.01074659160457081,0.016948818850373464,0.06779527540149385
method1,2362,4.0,811.5,3.4205652187931,4.7535554633218,590.5,0.25,-0.01316127916877008,0.010682075501759591,0.016950693389463267,0.06780277355785307
method1,2363,4.0,811.75,3.40734920664136,4.76417274085333,590.75,0.25,-0.013216012151739953,0.010617277531530078,0.016952567928678875,0.0678102717147155
method1,2364,4.0,812.0,3.39407878048955,4.77472494010988,591.0,0.25,-0.013270426151810177,0.0105521992565496,0.016954442467995618,0.06781776987198247
method1,2365,4.0,812.25,3.38075426075542,4.78521178235671,591.25,0.25,-0.013324519734129847,0.010486842246830719,0.016956317007390764,0.06782526802956305
method1,2366,4.0,812.5,3.36737596928384,4.79563299043655,591.5,0.25,-0.013378291471580095,0.010421208079839595,0.01695819154691522,0.06783276618766088
method1,2367,4.0,812.75,3.35394422933907,4.80598828877677,591.75,0.25,-0.01343173994476965,0.010355298340219754,0.01696006608651271,0.06784026434605084
method1,2368,4.0,813.0,3.34045936559689,4.81627740339676,592.0,0.25,-0.013484863742180053,0.010289114619990158,0.016961940626250803,0.06784776250500321
method1,2369,4.0,813.25,3.32692170413686,4.82650006191504,592.25,0.25,-0.013537661460030215,0.010222658518280525,0.016963815166045663,0.06785526066418265
method1,2370,4.0,813.5,3.31333157243434,4.83665599355657,592.5,0.25,-0.01359013170251977,0.010155931641529392,0.016965689705969834,0.06786275882387934
method1,2371,4.0,813.75,3.29968929935266,4.84674492915981,592.75,0.25,-0.013642273081680312,0.010088935603239868,0.016967564245980043,0.06787025698392017
method1,2372,4.0,814.0,3.2859952151351,4.85676660118389,593.0,0.25,-0.013694084217559688,0.010021672024079997,0.01696943878611915,0.0678777551444766
method1,2373,4.0,814.25,3.27224965139699,4.8667207437156,593.25,0.25,-0.01374556373811009,0.009954142531710453,0.016971313326317853,0.06788525330527141
method1,2374,4.0,814.5,3.25845294111759,4.87660709247654,593.5,0.25,-0.013796710279399882,0.009886348760939967,0.016973187866651262,0.06789275146660505
method1,2375,4.0,814.75,3.2446054186321,4.88642538483001,593.75,0.25,-0.013847522485490149,0.009818292353469538,0.016975062407082738,0.06790024962833095
method1,2376,4.0,815.0,3.23070741962357,4.896175359788,594.0,0.25,-0.01389799900853017,0.009749974957990126,0.01697693694759276,0.06790774779037104
method1,2377,4.0,815.25,3.21675928111472,4.90585675801812,594.25,0.25,-0.013948138508849794,0.009681398230120486,0.016978811488211967,0.06791524595284787
method1,2378,4.0,815.5,3.2027613414598,4.91546932185046,594.5,0.25,-0.013997939654919911,0.00961256383233966,0.016980686028944293,0.06792274411577717
method1,2379,4.0,815.75,3.18871394033639,4.9250127952844,594.75,0.25,-0.014047401123410186,0.009543473433939909,0.016982560569781653,0.06793024227912661
method1,2380,4.0,816.0,3.1746174187372,4.93448692399543,595.0,0.25,-0.014096521599189948,0.00947412871103026,0.016984435110700524,0.0679377404428021
method1,2381,4.0,816.25,3.16047211896174,4.9438914553419,595.25,0.25,-0.014145299775460085,0.009404531346469902,0.01698630965172736,0.06794523860690944
method1,2382,4.0,816.5,3.14627838460804,4.95322613837173,595.5,0.25,-0.01419373435369975,0.009334683029829982,0.016988184192867472,0.06795273677146989
method1,2383,4.0,816.75,3.13203656056433,4.96249072382904,595.75,0.25,-0.014241824043710327,0.009264585457310126,0.01699005873408941,0.06796023493635764
method1,2384,4.0,817.0,3.11774699300064,4.97168496416086,596.0,0.25,-0.014289567563690042,0.009194240331820147,0.016991933275426044,0.06796773310170418
method1,2385,4.0,817.25,3.10341002936041,4.98080861352362,596.25,0.25,-0.01433696364022996,0.009123649362759778,0.01699380781684502,0.06797523126738007
method1,2386,4.0,817.5,3.08902601835202,4.9898614277898,596.5,0.25,-0.01438401100838993,0.00905281426618032,0.016995682358394458,0.06798272943357783
method1,2387,4.0,817.75,3.07459530994038,4.99884316455434,596.75,0.25,-0.014430708411639959,0.008981736764539505,0.016997556900015275,0.0679902276000611
method1,2388,4.0,818.0,3.06011825533833,5.00775358314114,597.0,0.25,-0.014477054602049844,0.008910418586800084,0.016999431441749015,0.06799772576699606
method1,2389,4.0,818.25,3.04559520699816,5.01659244460951,597.25,0.25,-0.014523048340170153,0.008838861468370318,0.01700130598359904,0.06800522393439616
method1,2390,4.0,818.5,3.03102651860306,5.0253595117605,597.5,0.25,-0.014568688395100171,0.008767067150989405,0.017003180525521803,0.06801272210208721
method1,2391,4.0,818.75,3.01641254505843,5.03405454914326,597.75,0.25,-0.01461397354463001,0.00869503738276034,0.017005055067559928,0.06802022027023971
method1,2392,4.0,819.0,3.00175364248331,5.04267732306134,598.0,0.25,-0.014658902575119814,0.008622773918079751,0.017006929609696474,0.0680277184387859
method1,2393,4.0,819.25,2.98705016820166,5.05122760157891,598.25,0.25,-0.014703474281649864,0.008550278517570398,0.017008804151943335,0.06803521660777334
method1,2394,4.0,819.5,2.97230248073372,5.05970515452698,598.5,0.25,-0.014747687467940196,0.008477552948069622,0.017010678694260387,0.06804271477704155
method1,2395,4.0,819.75,2.95751093978719,5.06810975350962,598.75,0.25,-0.014791540946530013,0.00840459898264001,0.017012553236709284,0.06805021294683714
method1,2396,4.0,820.0,2.94267590624852,5.07644117190998,599.0,0.25,-0.014835033538669773,0.00833141840035978,0.017014427779249896,0.06805771111699958
method1,2397,4.0,820.25,2.9277977421741,5.08469918489645,599.25,0.25,-0.01487816407442022,0.00825801298647022,0.017016302321893533,0.06806520928757413
method1,2398,4.0,820.5,2.91287681078144,5.09288356942864,599.5,0.25,-0.01492093139265993,0.008184384532190059,0.01701817686461204,0.06807270745844816
method1,2399,4.0,820.75,2.89791347644024,5.10099410426343,599.75,0.25,-0.014963334341199896,0.008110534834790073,0.017020051407468643,0.06808020562987457
method1,2400,4.0,821.0,2.8829081046636,5.10903056996086,600.0,0.25,-0.015005371776640075,0.008036465697429662,0.01702192595040732,0.06808770380162928
method1,2401,4.0,821.25,2.86786106209903,5.11699274889006,600.25,0.25,-0.015047042564570123,0.00796217892920037,0.017023800493444093,0.06809520197377637
method1,2402,4.0,821.5,2.85277271651951,5.1248804252351,600.5,0.25,-0.015088345579520102,0.00788767634503973,0.017025675036577054,0.06810270014630822
method1,2403,4.0,821.75,2.83764343681449,5.13269338500082,600.75,0.25,-0.015129279705019982,0.007812959765720606,0.017027549579827935,0.06811019831931174
method1,2404,4.0,822.0,2.82247359298092,5.14043141601858,601.0,0.25,-0.015169843833569896,0.007738031017759717,0.01702942412316723,0.06811769649266892
method1,2405,4.0,822.25,2.80726355611417,5.148094307952,601.25,0.25,-0.015210036866749821,0.0076628919334202905,0.017031298666606912,0.06812519466642765
method1,2406,4.0,822.5,2.79201369839897,5.15568185230262,601.5,0.25,-0.015249857715200044,0.0075875443506197016,0.017033173210135193,0.06813269284054077
method1,2407,4.0,822.75,2.77672439310027,5.16319384241558,601.75,0.25,-0.015289305298700206,0.007511990112959666,0.0170350477537947,0.0681401910151788
method1,2408,4.0,823.0,2.76139601455419,5.17063007348515,602.0,0.25,-0.015328378546080046,0.007436231069569921,0.017036922297526746,0.06814768919010698
method1,2409,4.0,823.25,2.74602893815878,5.17799034256033,602.25,0.25,-0.015367076395409907,0.00736026907518017,0.017038796841368168,0.06815518736547267
method1,2410,4.0,823.5,2.73062354036487,5.1852744485503,602.5,0.25,-0.015405397793909703,0.00728410598996998,0.017040671385298013,0.06816268554119205
method1,2411,4.0,823.75,2.71518019866681,5.19248219222993,602.75,0.25,-0.015443341698060387,0.007207743679630063,0.017042545929358614,0.06817018371743445
method1,2412,4.0,824.0,2.69969929159332,5.19961337624514,603.0,0.25,-0.015480907073489814,0.007131184015210401,0.01704442047348103,0.06817768189392412
method1,2413,4.0,824.25,2.68418119869808,5.20666780511828,603.25,0.25,-0.015518092895240088,0.007054428873139784,0.017046295017730074,0.0681851800709203
method1,2414,4.0,824.5,2.66862630055054,5.21364528525347,603.5,0.25,-0.015554898147539742,0.006977480135190284,0.01704816956207646,0.06819267824830584
method1,2415,4.0,824.75,2.65303497872656,5.22054562494183,603.75,0.25,-0.015591321823980042,0.006900339688360013,0.01705004410650227,0.06820017642600908
method1,2416,4.0,825.0,2.637407615799,5.22736863436672,604.0,0.25,-0.015627362927560284,0.006823009424890003,0.017051918651044034,0.06820767460417614
method1,2417,4.0,825.25,2.6217445953284,5.23411412560894,604.25,0.25,-0.015663020470599864,0.006745491242219792,0.017053793195687998,0.06821517278275199
method1,2418,4.0,825.5,2.60604630185355,5.24078191265184,604.5,0.25,-0.01569829347485019,0.006667787042899498,0.01705566774043111,0.06822267096172444
method1,2419,4.0,825.75,2.59031312088205,5.24737181138639,604.75,0.25,-0.015733180971500005,0.0065898987345507365,0.01705754228526499,0.06823016914105996
method1,2420,4.0,826.0,2.57454543888085,5.25388363961626,605.0,0.25,-0.015767682001199823,0.0065118282298692876,0.017059416830193328,0.06823766732077331
method1,2421,4.0,826.25,2.55874364326672,5.26031721706279,605.25,0.25,-0.015801795614129865,0.006433577446530059,0.017061291375251583,0.06824516550100633
method1,2422,4.0,826.5,2.54290812239683,5.26667236536991,605.5,0.25,-0.01583552086988993,0.006355148307120473,0.017063165920374088,0.06825266368149635
method1,2423,4.0,826.75,2.5270392655591,5.27294890810907,605.75,0.25,-0.015868856837730316,0.006276542739160007,0.017065040465609287,0.06826016186243715
method1,2424,4.0,827.0,2.51113746296269,5.27914667078408,606.0,0.25,-0.01590180259640972,0.006197762675009599,0.017066915010948085,0.06826766004379234
method1,2425,4.0,827.25,2.4952031057284,5.28526548083592,606.25,0.25,-0.015934357234290264,0.006118810051840562,0.017068789556394546,0.06827515822557818
method1,2426,4.0,827.5,2.47923658587907,5.29130516764745,606.5,0.25,-0.015966519849329952,0.006039686811529776,0.017070664101915135,0.06828265640766054
method1,2427,4.0,827.75,2.46323829632989,5.29726556254819,606.75,0.25,-0.015998289549179923,0.0059603949007396295,0.01707253864755217,0.06829015459020868
method1,2428,4.0,828.0,2.44720863087878,5.30314649881893,607.0,0.25,-0.016029665451109842,0.005880936270740378,0.01707441319328469,0.06829765277313876
method1,2429,4.0,828.25,2.43114798419666,5.30894781169634,607.25,0.25,-0.01606064668212026,0.0058013128774101475,0.017076287739128355,0.06830515095651342
method1,2430,4.0,828.5,2.41505675181779,5.31466933837754,607.5,0.25,-0.01609123237886978,0.005721526681199407,0.01707816228504882,0.06831264914019528
method1,2431,4.0,828.75,2.39893533012996,5.32031091802464,607.75,0.25,-0.01612142168783004,0.0056415796471007695,0.017080036831090804,0.06832014732436321
method1,2432,4.0,829.0,2.38278411636479,5.32587239176916,608.0,0.25,-0.016151213765170258,0.0055614737445193185,0.017081911377220142,0.06832764550888057
method1,2433,4.0,829.25,2.36660350858791,5.33135360271648,608.25,0.25,-0.016180607776879796,0.0054812109473205695,0.017083785923449456,0.06833514369379783
method1,2434,4.0,829.5,2.35039390568917,5.3367543959502,608.5,0.25,-0.016209602898740183,0.0054007932337194475,0.017085660469769257,0.06834264187907703
method1,2435,4.0,829.75,2.33415570737278,5.34207461853647,608.75,0.25,-0.01623819831638995,0.005320222586270518,0.01708753501620033,0.06835014006480132
method1,2436,4.0,830.0,2.31788931414747,5.34731411952824,609.0,0.25,-0.016266393225309983,0.005239500991769397,0.01708940956274274,0.06835763825097096
method1,2437,4.0,830.25,2.30159512731666,5.35247274996948,609.25,0.25,-0.016294186830809743,0.0051586304412403194,0.017091284109353073,0.0683651364374123
method1,2438,4.0,830.5,2.28527354896848,5.35755036289939,609.5,0.25,-0.016321578348180044,0.00507761292991038,0.017093158656075615,0.06837263462430246
method1,2439,4.0,830.75,2.26892498196588,5.3625468133565,609.75,0.25,-0.016348567002600234,0.004996450457110058,0.017095033202917873,0.06838013281167149
method1,2440,4.0,831.0,2.25254982993674,5.36746195838271,610.0,0.25,-0.016375152029139972,0.004915145026209267,0.017096907749827646,0.06838763099931058
method1,2441,4.0,831.25,2.23614849726383,5.3722956570274,610.25,0.25,-0.016401332672909774,0.0048336986446901875,0.017098782296851942,0.06839512918740777
method1,2442,4.0,831.5,2.21972138907487,5.37704777035133,610.5,0.25,-0.016427108188960204,0.004752113323930551,0.01710065684397186,0.06840262737588744
method1,2443,4.0,831.75,2.20326891123249,5.38171816143058,610.75,0.25,-0.01645247784238002,0.004670391079249825,0.01710253139120469,0.06841012556481876
method1,2444,4.0,832.0,2.18679147032427,5.38630669536045,611.0,0.25,-0.016477440908219787,0.004588533929870131,0.017104405938513163,0.06841762375405265
method1,2445,4.0,832.25,2.17028947365262,5.39081323925928,611.25,0.25,-0.016501996671649977,0.004506543898829207,0.01710628048592743,0.06842512194370973
method1,2446,4.0,832.5,2.15376332922473,5.39523766227221,611.5,0.25,-0.016526144427890355,0.004424423012930667,0.017108155033458222,0.06843262013383289
method1,2447,4.0,832.75,2.13721344574254,5.39957983557493,611.75,0.25,-0.016549883482189998,0.0043421733027200204,0.017110029581065014,0.06844011832426006
method1,2448,4.0,833.0,2.12064023259256,5.40383963237731,612.0,0.25,-0.016573213149979615,0.004259796802379867,0.01711190412877021,0.06844761651508084
method1,2449,4.0,833.25,2.10404409983577,5.4080169279271,612.25,0.25,-0.016596132756790283,0.004177295549790294,0.01711377867658996,0.06845511470635984
method1,2450,4.0,833.5,2.08742545819748,5.41211159951343,612.5,0.25,-0.016618641638289855,0.004094671586329923,0.017115653224513486,0.06846261289805394
method1,2451,4.0,833.75,2.07078471905721,5.41612352647039,612.75,0.25,-0.01664073914027009,0.0040119269569594,0.01711752777250542,0.06847011109002168
method1,2452,4.0,834.0,2.05412229443841,5.42005259018046,613.0,0.25,-0.016662424618799854,0.003929063710070402,0.017119402320612122,0.06847760928244849
method1,2453,4.0,834.25,2.03743859699832,5.42389867407797,613.25,0.25,-0.01668369744009013,0.0038460838975096223,0.017121276868830568,0.06848510747532227
method1,2454,4.0,834.5,2.02073404001777,5.42766166365247,613.5,0.25,-0.016704556980549956,0.003762989574500608,0.01712315141713816,0.06849260566855264
method1,2455,4.0,834.75,2.00400903739091,5.431341446452,613.75,0.25,-0.016725002626860164,0.0036797827995291854,0.017125025965533315,0.06850010386213326
method1,2456,4.0,835.0,1.98726400361495,5.43493791208644,614.0,0.25,-0.016745033775959817,0.0035964656344402712,0.017126900514037705,0.06850760205615082
method1,2457,4.0,835.25,1.9704993537799,5.43845095223067,614.25,0.25,-0.016764649835049994,0.0035130401442300396,0.01712877506264863,0.06851510025059453
method1,2458,4.0,835.5,1.95371550355832,5.44188046062777,614.5,0.25,-0.01678385022158002,0.0034295083971001006,0.017130649611331494,0.06852259844532597
method1,2459,4.0,835.75,1.93691286919492,5.44522633309211,614.75,0.25,-0.016802634363400015,0.0033458724643402604,0.01713252416013885,0.0685300966405554
method1,2460,4.0,836.0,1.92009186749634,5.44848846751244,615.0,0.25,-0.016821001698579918,0.00326213442032941,0.017134398709027592,0.06853759483611037
method1,2461,4.0,836.25,1.90325291582073,5.4516667638549,615.25,0.25,-0.016838951675610003,0.0031782963424600297,0.017136273258034365,0.06854509303213746
method1,2462,4.0,836.5,1.88639643206748,5.45476112416597,615.5,0.25,-0.016856483753250107,0.0030943603110706874,0.017138147807108976,0.0685525912284359
method1,2463,4.0,836.75,1.86952283466674,5.4577714525754,615.75,0.25,-0.016873597400739904,0.003010328409430052,0.017140022356312085,0.06856008942524834
method1,2464,4.0,837.0,1.85263254256913,5.46069765529905,616.0,0.25,-0.01689029209761017,0.002926202723649851,0.017141896905607863,0.06856758762243145
method1,2465,4.0,837.25,1.83572597523532,5.46353964064172,616.25,0.25,-0.016906567333809797,0.0028419853426697728,0.017143771454980212,0.06857508581992085
method1,2466,4.0,837.5,1.81880355262556,5.46629731899986,616.5,0.25,-0.01692242260976018,0.0027576783581402253,0.01714564600446065,0.0685825840178426
method1,2467,4.0,837.75,1.80186569518929,5.46897060286436,616.75,0.25,-0.016937857436269965,0.0026732838644996093,0.017147520554050947,0.06859008221620379
method1,2468,4.0,838.0,1.78491282385469,5.4715594068231,617.0,0.25,-0.016952871334599884,0.002588803958739838,0.017149395103743033,0.06859758041497213
method1,2469,4.0,838.25,1.76794536001825,5.47406364756363,617.25,0.25,-0.0169674638364401,0.0025042407405306832,0.017151269653510676,0.0686050786140427
method1,2470,4.0,838.5,1.75096372553423,5.47648324387567,617.5,0.25,-0.016981634484019903,0.0024195963120394737,0.017153144203384083,0.06861257681353633
method1,2471,4.0,838.75,1.7339683427042,5.47881811665363,617.75,0.25,-0.016995382830029993,0.002334872777960406,0.01715501875337182,0.06862007501348728
method1,2472,4.0,839.0,1.71695963426658,5.48106818889904,618.0,0.25,-0.017008708437620035,0.00225007224540974,0.017156893303437257,0.06862757321374903
method1,2473,4.0,839.25,1.69993802338606,5.48323338572294,618.25,0.25,-0.01702161088052012,0.0021651968239000396,0.017158767853609647,0.06863507141443859
method1,2474,4.0,839.5,1.68290393364312,5.48531363434823,618.5,0.25,-0.017034089742939962,0.002080248625289549,0.017160642403871468,0.06864256961548587
method1,2475,4.0,839.75,1.66585778902344,5.48730886411197,618.75,0.25,-0.017046144619679904,0.001995229763740447,0.017162516954256968,0.06865006781702787
method1,2476,4.0,840.0,1.64880001390744,5.48921900646755,619.0,0.25,-0.01705777511600015,0.001910142355580291,0.01716439150469995,0.0686575660187998
method1,2477,4.0,840.25,1.63173103305959,5.49104399498694,619.25,0.25,-0.017068980847849913,0.0018249885193899473,0.01716626605526584,0.06866506422106336
method1,2478,4.0,840.5,1.61465127161792,5.49278376536278,619.5,0.25,-0.017079761441670005,0.001739770375839278,0.01716814060593067,0.06867256242372267
method1,2479,4.0,840.75,1.59756115508341,5.49443825541048,619.75,0.25,-0.01709011653451009,0.0016544900477004632,0.017170015156693225,0.0686800606267729
method1,2480,4.0,841.0,1.58046110930939,5.49600740507021,620.0,0.25,-0.0171000457740198,0.0015691496597298737,0.017171889707548287,0.06868755883019315
method1,2481,4.0,841.25,1.56335156049093,5.49749115640888,620.25,0.25,-0.017109548818460052,0.0014837513386698475,0.017173764258492437,0.06869505703396975
method1,2482,4.0,841.5,1.54623293515419,5.49888945362209,620.5,0.25,-0.017118625336740134,0.0013982972132104976,0.01717563880955097,0.06870255523820389
method1,2483,4.0,841.75,1.52910566014584,5.50020224303593,620.75,0.25,-0.017127275008349985,0.0013127894138396101,0.017177513360691624,0.0687100534427665
method1,2484,4.0,842.0,1.51197016262237,5.50142947310885,621.0,0.25,-0.017135497523469878,0.001227230072919916,0.017179387911934504,0.06871755164773802
method1,2485,4.0,842.25,1.49482687003945,5.50257109443338,621.25,0.25,-0.017143292582920022,0.0011416213245301066,0.01718126246328315,0.0687250498531326
method1,2486,4.0,842.5,1.47767621014127,5.50362705973785,621.5,0.25,-0.0171506598981801,0.0010559653044701633,0.017183137014738833,0.06873254805895533
method1,2487,4.0,842.75,1.46051861094991,5.50459732388801,621.75,0.25,-0.01715759919135995,0.000970264150160105,0.01718501156625859,0.06874004626503435
method1,2488,4.0,843.0,1.44335450075457,5.50548184388869,622.0,0.25,-0.01716411019533992,0.0008845200006799558,0.01718688611789159,0.06874754447156636
method1,2489,4.0,843.25,1.42618430810092,5.50628057888528,622.25,0.25,-0.01717019265365005,0.0007987349965903334,0.017188760669642134,0.06875504267856854
method1,2490,4.0,843.5,1.40900846178046,5.50699349016525,622.5,0.25,-0.017175846320460098,0.0007129112799697523,0.01719063522145621,0.06876254088582484
method1,2491,4.0,843.75,1.39182739081971,5.50762054115957,622.75,0.25,-0.017181070960749834,0.000627050994319589,0.01719250977338092,0.06877003909352368
method1,2492,4.0,844.0,1.37464152446955,5.50816169744412,623.0,0.25,-0.01718586635016006,0.0005411562845498707,0.01719438432540903,0.06877753730163612
method1,2493,4.0,844.25,1.35745129219448,5.50861692674099,623.25,0.25,-0.017190232275070105,0.00045522929687003,0.017196258877546323,0.06878503551018529
method1,2494,4.0,844.5,1.34025712366194,5.50898619891977,623.5,0.25,-0.017194168532539855,0.0003692721787800224,0.01719813342974768,0.06879253371899072
method1,2495,4.0,844.75,1.32305944873147,5.50926948599879,623.75,0.25,-0.017197674930470086,0.0002832870790205888,0.01720000798206964,0.06880003192827856
method1,2496,4.0,845.0,1.30585869744404,5.50946676214623,624.0,0.25,-0.017200751287429927,0.00019727614744002864,0.01720188253448939,0.06880753013795755
method1,2497,4.0,845.25,1.28865530001129,5.50957800368131,624.25,0.25,-0.017203397432750123,0.00011124153507946488,0.017203757086993537,0.06881502834797415
method1,2498,4.0,845.5,1.27144968680474,5.50960318907529,624.5,0.25,-0.017205613206549897,2.518539398010944e-05,0.01720563163959621,0.06882252655838483
method1,2499,4.0,845.75,1.25424228834503,5.50954229895252,624.75,0.25,-0.017207398459710088,-6.0890122769663435e-05,0.017207506192307008,0.06883002476922803
method1,2500,4.0,846.0,1.23703353529116,5.50939531609136,625.0,0.25,-0.01720875305387004,-0.00014698286116043846,0.017209380745121433,0.06883752298048573
method1,2501,4.0,846.25,1.21982385842974,5.50916222542509,625.25,0.25,-0.01720967686141983,-0.00023309066626975294,0.0172112552980075,0.06884502119203
method1,2502,4.0,846.5,1.20261368866414,5.50884301404278,625.5,0.25,-0.01721016976559997,-0.0003192113823100584,0.017213129850999428,0.06885251940399771
method1,2503,4.0,846.75,1.18540345700374,5.50843767119002,625.75,0.25,-0.017210231660400144,-0.000405342852760171,0.017215004404092474,0.0688600176163699
method1,2504,4.0,847.0,1.16819359455312,5.50794618826975,626.0,0.25,-0.01720986245061984,-0.0004914829202702364,0.017216878957295716,0.06886751582918287
method1,2505,4.0,847.25,1.15098453250132,5.50736855884284,626.25,0.25,-0.017209062051800172,-0.0005776294269095317,0.017218753510563435,0.06887501404225374
method1,2506,4.0,847.5,1.13377670211092,5.50670477862879,626.5,0.25,-0.01720783039039997,-0.0006637802140501137,0.017220628063962625,0.0688825122558505
method1,2507,4.0,847.75,1.11657053470735,5.5059548455063,626.75,0.25,-0.01720616740356995,-0.0007499331224902761,0.017222502617444454,0.06889001046977782
method1,2508,4.0,848.0,1.09936646166803,5.50511875951374,627.0,0.25,-0.017204073039319923,-0.0008360859925593545,0.01722437717100995,0.0688975086840398
method1,2509,4.0,848.25,1.08216491441153,5.50419652284968,627.25,0.25,-0.017201547256500138,-0.0009222366640599944,0.017226251724683,0.068905006898732
method1,2510,4.0,848.5,1.06496632438679,5.50318813987326,627.5,0.25,-0.01719859002474,-0.0010083829764200303,0.017228126278450016,0.06891250511380007
method1,2511,4.0,848.75,1.04777112306226,5.50209361710457,627.75,0.25,-0.017195201324530007,-0.0010945227686907089,0.01723000083233605,0.0689200033293442
method1,2512,4.0,849.0,1.03057974191515,5.50091296322495,628.0,0.25,-0.017191381147110052,-0.0011806538796195198,0.017231875386291288,0.06892750154516515
method1,2513,4.0,849.25,1.01339261242053,5.49964618907722,628.25,0.25,-0.01718712949461998,-0.001266774147730132,0.01723374994034071,0.06893499976136284
method1,2514,4.0,849.5,0.996210166040491,5.49829330766592,628.5,0.25,-0.017182446380038963,-0.0013528814113001886,0.017235624494515878,0.06894249797806351
method1,2515,4.0,849.75,0.979032834213411,5.49685433415739,628.75,0.25,-0.017177331827079922,-0.0014389735085300615,0.017237499048756006,0.06894999619502402
method1,2516,4.0,850.0,0.961861048343011,5.49532928587992,629.0,0.25,-0.017171785870400025,-0.0015250482774700203,0.017239373603106473,0.0689574944124259
method1,2517,4.0,850.25,0.944695239787583,5.49371818232374,629.25,0.25,-0.01716580855542804,-0.0016111035561792164,0.01724124815755344,0.06896499263021376
method1,2518,4.0,850.5,0.927535839849128,5.49202104514102,629.5,0.25,-0.017159399938454944,-0.001697137182720354,0.01724312271210814,0.06897249084843256
method1,2519,4.0,850.75,0.910383279762566,5.49023789814578,629.75,0.25,-0.017152560086562074,-0.0017831469952405143,0.017244997266736742,0.06897998906694697
method1,2520,4.0,851.0,0.89323799068483,5.48836876731379,630.0,0.25,-0.017145289077735937,-0.001869130831989807,0.017246871821470295,0.06898748728588118
method1,2521,4.0,851.25,0.87610040368406,5.48641368078232,630.25,0.25,-0.01713758700077006,-0.0019550865314696964,0.01724874637631666,0.06899498550526664
method1,2522,4.0,851.5,0.858970949728807,5.48437266884998,630.5,0.25,-0.017129453955252893,-0.0020410119323397424,0.017250620931232655,0.06900248372493062
method1,2523,4.0,851.75,0.841850059677118,5.4822457639764,630.75,0.25,-0.01712089005168904,-0.0021269048735801377,0.017252495486256004,0.06900998194502402
method1,2524,4.0,852.0,0.824738164265751,5.48003300078182,631.0,0.25,-0.01711189541136704,-0.002212763194580525,0.017254370041379506,0.06901748016551802
method1,2525,4.0,852.25,0.807635694099313,5.47773441604681,631.25,0.25,-0.017102470166437955,-0.0022985847350094346,0.017256244596606723,0.06902497838642689
method1,2526,4.0,852.5,0.790543079639472,5.47535004871169,631.5,0.25,-0.017092614459841005,-0.002384367335119819,0.017258119151910854,0.06903247660764342
method1,2527,4.0,852.75,0.773460751194055,5.47287993987612,631.75,0.25,-0.017082328445417017,-0.002470108835570528,0.01725999370731829,0.06903997482927315
method1,2528,4.0,853.0,0.756389138906257,5.47032413279845,632.0,0.25,-0.017071612287797966,-0.0025558070776696695,0.01726186826282604,0.06904747305130415
method1,2529,4.0,853.25,0.739328672743792,5.46768267289518,632.25,0.25,-0.017060466162465038,-0.002641459903269805,0.017263742818438784,0.06905497127375514
method1,2530,4.0,853.5,0.722279782488109,5.46495560774023,632.5,0.25,-0.017048890255683014,-0.0027270651549500258,0.017265617374124385,0.06906246949649754
