method,sample_index,nominal_hz,time_s,x_m,y_m,time_rel_s,dt_s,dx_m,dy_m,segment_distance_m,speed_fd_mps
method2,598,5.0,588.4317,2.26329472657279,-0.531599566596353,119.59999999999997,0.1999999999999318,0.010511913989810218,0.00334889657998505,0.011032472253878699,0.05516236126941231
method2,599,5.0,588.6317,2.27379429237723,-0.528208249519515,119.80000000000001,0.20000000000004547,0.010499565804440003,0.0033913170768380407,0.011033671809394149,0.0551683590469582
method2,600,5.0,588.8317,2.28428133880551,-0.524774557155165,119.99999999999994,0.1999999999999318,0.0104870464282798,0.003433692364349983,0.01103487136499069,0.05517435682497227
method2,601,5.0,589.0317,2.294755694831,-0.521298535403512,120.19999999999999,0.20000000000004547,0.010474356025490295,0.003476021751652958,0.011036070920698604,0.055180354603480475
method2,602,5.0,589.2317,2.30521718959398,-0.517780230855045,120.40000000000003,0.20000000000004547,0.01046149476297975,0.0035183045484670217,0.011037270476508968,0.05518635238253229
method2,603,5.0,589.4317,2.3156656524044,-0.514219690789928,120.59999999999997,0.1999999999999318,0.01044846281042,0.0035605400651169683,0.011038470032392757,0.05519235016198261
method2,604,5.0,589.6317,2.32610091274474,-0.510616963177391,120.80000000000001,0.20000000000004547,0.010435260340340147,0.0036027276125369934,0.011039669588389521,0.05519834794193506
method2,605,5.0,589.8317,2.33652280027272,-0.506972096675102,120.99999999999994,0.1999999999999318,0.010421887527980012,0.0036448665022890125,0.011040869144472906,0.055204345722383356
method2,606,5.0,590.0317,2.34693114482413,-0.50328514062854,121.19999999999999,0.20000000000004547,0.010408344551410043,0.0036869560465619955,0.011042068700662353,0.05521034350329921
method2,607,5.0,590.2317,2.35732577641557,-0.499556145070343,121.40000000000003,0.20000000000004547,0.010394631591439829,0.0037289955581970013,0.011043268256943317,0.05521634128470403
method2,608,5.0,590.4317,2.36770652524725,-0.495785160719652,121.59999999999997,0.1999999999999318,0.010380748831679831,0.003770984350691009,0.011044467813325307,0.05522233906664537
method2,609,5.0,590.6317,2.37807322170574,-0.491972238981441,121.80000000000001,0.20000000000004547,0.01036669645849031,0.003812921738211017,0.011045667369796976,0.055228336848972326
method2,610,5.0,590.8317,2.38842569636677,-0.488117431945844,121.99999999999994,0.1999999999999318,0.010352474661029731,0.0038548070355969855,0.011046866926371053,0.055234334631874105
method2,611,5.0,591.0317,2.39876377999796,-0.484220792387455,122.19999999999999,0.20000000000004547,0.010338083631190376,0.0038966395583889812,0.011048066483031692,0.0552403324151459
method2,612,5.0,591.2317,2.40908730356162,-0.480282373764634,122.40000000000003,0.20000000000004547,0.01032352356365962,0.003938418622821016,0.011049266039788291,0.05524633019892889
method2,613,5.0,591.4317,2.41939609821751,-0.476302230218787,122.59999999999997,0.1999999999999318,0.010308794655890186,0.003980143545847026,0.011050465596655092,0.055252327983294304
method2,614,5.0,591.6317,2.42968999532557,-0.472280416573647,122.80000000000001,0.20000000000004547,0.010293897108060168,0.004021813645139982,0.011051665153612085,0.055258325768047865
method2,615,5.0,591.8317,2.43996882644869,-0.46821698833454,122.99999999999994,0.1999999999999318,0.01027883112311967,0.004063428239106992,0.011052864710652425,0.055264323553280974
method2,616,5.0,592.0317,2.4502324233555,-0.46411200168763,123.19999999999999,0.20000000000004547,0.010263596906810335,0.004104986646910003,0.011054064267806484,0.05527032133901985
method2,617,5.0,592.2317,2.46048061802307,-0.459965513499168,123.40000000000003,0.20000000000004547,0.010248194667569877,0.0041464881884620275,0.011055263825050163,0.05527631912523825
method2,618,5.0,592.4317,2.47071324263968,-0.455777581314723,123.59999999999997,0.1999999999999318,0.010232624616609787,0.004187932184444965,0.011056463382382205,0.05528231691192988
method2,619,5.0,592.6317,2.48093012960759,-0.451548263358402,123.80000000000001,0.20000000000004547,0.01021688696791001,0.004229317956321033,0.011057662939821819,0.05528831469909652
method2,620,5.0,592.8317,2.49113111154573,-0.447277618532051,123.99999999999994,0.1999999999999318,0.010200981938140341,0.004270644826350978,0.01105886249734139,0.055294312486725804
method2,621,5.0,593.0317,2.50131602129252,-0.442965706414467,124.19999999999999,0.20000000000004547,0.01018490974678965,0.004311912117584027,0.011060062054980467,0.05530031027488976
method2,622,5.0,593.2317,2.51148469190851,-0.438612587260574,124.40000000000003,0.20000000000004547,0.010168670615990028,0.00435311915389297,0.0110612616126954,0.05530630806346443
method2,623,5.0,593.4317,2.5216369566792,-0.434218322000601,124.59999999999997,0.1999999999999318,0.010152264770689978,0.004394265259972996,0.011062461170517091,0.05531230585260432
method2,624,5.0,593.6317,2.53177264911772,-0.429782972239249,124.80000000000001,0.20000000000004547,0.010135692438520305,0.004435349761352014,0.011063660728429946,0.055318303642137155
method2,625,5.0,593.8317,2.54189160296758,-0.425306600254843,124.99999999999994,0.1999999999999318,0.010118953849859835,0.00447637198440598,0.011064860286436873,0.05532430143220324
method2,626,5.0,594.0317,2.55199365220539,-0.420789268998473,125.19999999999999,0.20000000000004547,0.010102049237810107,0.004517331256369994,0.011066059844538935,0.055330299222682094
method2,627,5.0,594.2317,2.56207863104359,-0.416231042093131,125.40000000000003,0.20000000000004547,0.01008497883819981,0.004558226905342022,0.01106725940273932,0.05533629701368402
method2,628,5.0,594.4317,2.57214637393316,-0.411631983832824,125.59999999999997,0.1999999999999318,0.01006774288957013,0.004599058260306987,0.011068458961038245,0.0553422948052101
method2,629,5.0,594.6317,2.58219671556633,-0.406992159181685,125.80000000000001,0.20000000000004547,0.010050341633169868,0.004639824651138991,0.011069658519427988,0.055348292597127355
method2,630,5.0,594.8317,2.59222949087931,-0.402311633773083,125.99999999999994,0.1999999999999318,0.010032775312980302,0.004680525408602032,0.011070858077914116,0.05535429038958946
method2,631,5.0,595.0317,2.60224453505499,-0.397590473908691,126.19999999999999,0.20000000000004547,0.010015044175679666,0.004721159864391977,0.011072057636499228,0.05536028818248355
method2,632,5.0,595.2317,2.61224168352564,-0.392828746557579,126.40000000000003,0.20000000000004547,0.009997148470650252,0.004761727351112022,0.011073257195177622,0.05536628597587552
method2,633,5.0,595.4317,2.62222077197561,-0.388026519355268,126.59999999999997,0.1999999999999318,0.009979088449969975,0.0048022272023109935,0.011074456753942372,0.055372283769730746
method2,634,5.0,595.6317,2.63218163634407,-0.383183860602797,126.80000000000001,0.20000000000004547,0.009960864368459887,0.004842658752470974,0.011075656312821263,0.055378281564093725
method2,635,5.0,595.8317,2.64212411282763,-0.378300839265755,126.99999999999994,0.1999999999999318,0.009942476483559837,0.004883021337042048,0.01107685587177825,0.05538427935891014
method2,636,5.0,596.0317,2.65204803788311,-0.373377524973321,127.19999999999999,0.20000000000004547,0.009923925055480343,0.004923314292433978,0.011078055430845037,0.05539027715421259
method2,637,5.0,596.2317,2.66195324823016,-0.36841398801728,127.40000000000003,0.20000000000004547,0.009905210347049831,0.004963536956041015,0.011079254989993141,0.05539627494995311
method2,638,5.0,596.4317,2.671839580854,-0.36341029935104,127.59999999999997,0.1999999999999318,0.009886332623839866,0.005003688666239958,0.011080454549243847,0.05540227274623813
method2,639,5.0,596.6317,2.68170687300807,-0.35836653058863,127.80000000000001,0.20000000000004547,0.009867292154070118,0.005043768762410028,0.011081654108590328,0.055408270542939037
method2,640,5.0,596.8317,2.69155496221672,-0.353282754003689,127.99999999999994,0.1999999999999318,0.009848089208650102,0.005083776584940969,0.011082853668037155,0.05541426834020467
method2,641,5.0,597.0317,2.70138368627785,-0.348159042528444,128.2,0.20000000000004547,0.00982872406112989,0.005123711475245041,0.011084053227560365,0.05542026613778922
method2,642,5.0,597.2317,2.71119288326565,-0.342995469752676,128.40000000000003,0.20000000000004547,0.009809196987800028,0.0051635727757680105,0.011085252787199655,0.055426263935985674
method2,643,5.0,597.4317,2.7209823915332,-0.337792109922682,128.59999999999997,0.1999999999999318,0.009789508267549873,0.005203359829993981,0.011086452346933276,0.05543226173468528
method2,644,5.0,597.6317,2.73075204971513,-0.332549037940218,128.8,0.20000000000004547,0.009769658181930208,0.005243071982463987,0.01108765190674088,0.055438259533691796
method2,645,5.0,597.8317,2.74050169673035,-0.327266329361431,128.99999999999994,0.1999999999999318,0.009749647015219853,0.005282708578786988,0.011088851466665745,0.05544425733334763
method2,646,5.0,598.0317,2.75023117178461,-0.321944060395788,129.2,0.20000000000004547,0.009729475054260028,0.005322268965643029,0.011090051026668681,0.0554502551333308
method2,647,5.0,598.2317,2.75994031437324,-0.316582307904989,129.40000000000003,0.20000000000004547,0.009709142588630204,0.00536175249079901,0.011091250586788769,0.055456252933931235
method2,648,5.0,598.4317,2.76962896428369,-0.31118114940187,129.59999999999997,0.1999999999999318,0.009688649910450042,0.005401158503118952,0.011092450146972839,0.05546225073488311
method2,649,5.0,598.6317,2.7792969615983,-0.305740663049291,129.8,0.20000000000004547,0.009667997314609877,0.005440486352579044,0.01109364970728311,0.055468248536402934
method2,650,5.0,598.8317,2.78894414669681,-0.30026092765902,129.99999999999994,0.1999999999999318,0.009647185098510036,0.005479735390270968,0.011094849267669309,0.055474246338365465
method2,651,5.0,599.0317,2.79857036025908,-0.294742022690611,130.2,0.20000000000004547,0.009626213562270003,0.005518904968409011,0.011096048828153227,0.055480244140753525
method2,652,5.0,599.2317,2.80817544326769,-0.289184028250252,130.40000000000003,0.20000000000004547,0.00960508300860985,0.005557994440358982,0.011097248388737949,0.05548624194367713
method2,653,5.0,599.4317,2.81775923701055,-0.283587025089622,130.59999999999997,0.1999999999999318,0.009583793742860003,0.005597003160629999,0.011098447949410978,0.05549223974707382
method2,654,5.0,599.6317,2.82732158308354,-0.277951094604727,130.8,0.20000000000004547,0.009562346072990113,0.005635930484895024,0.011099647510177902,0.05549823755087689
method2,655,5.0,599.8317,2.83686232339313,-0.272276318834729,130.99999999999994,0.1999999999999318,0.009540740309589957,0.005674775769997975,0.01110084707104781,0.05550423535525798
method2,656,5.0,600.0317,2.84638130015897,-0.266562780460768,131.2,0.20000000000004547,0.009518976765840126,0.005713538373961047,0.011102046632010226,0.05551023316003851
method2,657,5.0,600.2317,2.8558783559165,-0.260810562804756,131.40000000000003,0.20000000000004547,0.009497055757529793,0.005752217656011971,0.011103246193062893,0.05551623096530184
method2,658,5.0,600.4317,2.86535333351957,-0.255019749828188,131.59999999999997,0.1999999999999318,0.009474977603070034,0.005790812976568027,0.011104445754213373,0.055522228771085806
method2,659,5.0,600.6317,2.87480607614302,-0.249190426130921,131.8,0.20000000000004547,0.009452742623449861,0.0058293236972669915,0.01110564531545575,0.05552822657726613
method2,660,5.0,600.8317,2.88423642728529,-0.24332267694995,131.99999999999994,0.1999999999999318,0.009430351142269977,0.005867749180970994,0.0111068448768,0.05553422438401894
method2,661,5.0,601.0317,2.89364423077097,-0.237416588158172,132.2,0.20000000000004547,0.009407803485680155,0.005906088791778008,0.011108044438223205,0.0555402221911034
method2,662,5.0,601.2317,2.90302933075345,-0.231472246263139,132.40000000000003,0.20000000000004547,0.00938509998248005,0.005944341895032984,0.01110924399975945,0.05554621999878462
method2,663,5.0,601.4317,2.91239157171743,-0.225489738405805,132.59999999999997,0.1999999999999318,0.009362240963979751,0.005982507857334007,0.0111104435613833,0.05555221780693545
method2,664,5.0,601.6317,2.92173079848152,-0.219469152359263,132.8,0.20000000000004547,0.00933922676409038,0.006020586046541987,0.011111643123090218,0.05555821561543846
method2,665,5.0,601.8317,2.93104685620084,-0.213410576527454,132.99999999999994,0.1999999999999318,0.009316057719319648,0.006058575831809021,0.011112842684906305,0.05556421342455047
method2,666,5.0,602.0317,2.94033959036954,-0.207314099943891,133.2,0.20000000000004547,0.009292734168700356,0.006096476583562993,0.011114042246818348,0.055570211234079105
method2,667,5.0,602.2317,2.94960884682336,-0.201179812270361,133.40000000000003,0.20000000000004547,0.009269256453819708,0.006134287673529998,0.011115241808809215,0.05557620904403344
method2,668,5.0,602.4317,2.95885447174223,-0.195007803795611,133.59999999999997,0.1999999999999318,0.009245624918869932,0.006172008474749996,0.011116441370907077,0.05558220685455434
method2,669,5.0,602.6317,2.96807631165278,-0.188798165434032,133.8,0.20000000000004547,0.009221839910550145,0.006209638361579006,0.011117640933103079,0.05558820466550275
method2,670,5.0,602.8317,2.97727421343087,-0.182550988724327,133.99999999999994,0.1999999999999318,0.009197901778089879,0.006247176709704982,0.011118840495378523,0.055594202476911575
method2,671,5.0,603.0317,2.98644802430419,-0.176266365828178,134.2,0.20000000000004547,0.009173810873320143,0.006284622896149006,0.011120040057762706,0.05560020028880089
method2,672,5.0,603.2317,2.99559759185472,-0.169944389528889,134.40000000000003,0.20000000000004547,0.00914956755052998,0.006321976299289017,0.011121239620225942,0.05560619810111706
method2,673,5.0,603.4317,3.00472276402133,-0.163585153230031,134.59999999999997,0.1999999999999318,0.009125172166609907,0.006359236298857984,0.011122439182795523,0.05561219591399658
method2,674,5.0,603.6317,3.01382338910225,-0.157188750954063,134.8,0.20000000000004547,0.009100625080920022,0.006396402275967994,0.011123638745459108,0.05561819372728289
method2,675,5.0,603.8317,3.0228993157576,-0.150755277340964,134.99999999999994,0.1999999999999318,0.009075926655349953,0.006433473613099011,0.011124838308206238,0.05562419154105016
method2,676,5.0,604.0317,3.03195039301194,-0.144284827646836,135.2,0.20000000000004547,0.009051077254340179,0.006470449694127994,0.011126037871060623,0.05563018935529047
method2,677,5.0,604.2317,3.04097647025672,-0.137777497742498,135.40000000000003,0.20000000000004547,0.009026077244779884,0.0065073299043379995,0.011127237434000625,0.05563618716999048
method2,678,5.0,604.4317,3.04997739725283,-0.131233384112078,135.59999999999997,0.1999999999999318,0.009000926996109992,0.006544113630420012,0.011128436997042785,0.055642184985232906
method2,679,5.0,604.6317,3.05895302413306,-0.124652583851595,135.8,0.20000000000004547,0.008975626880229903,0.006580800260482994,0.011129636560170266,0.05564818280083868
method2,680,5.0,604.8317,3.06790320140462,-0.118035194667527,135.99999999999994,0.1999999999999318,0.008950177271560111,0.006617389184067998,0.011130836123390341,0.05565418061697069
method2,681,5.0,605.0317,3.07682777995162,-0.11138131487536,136.2,0.20000000000004547,0.008924578547000017,0.006653879792167,0.011132035686709835,0.05566017843353652
method2,682,5.0,605.2317,3.08572661103755,-0.104691043398146,136.40000000000003,0.20000000000004547,0.008898831085930148,0.006690271477214002,0.011133235250130123,0.05566617625063796
method2,683,5.0,605.4317,3.09459954630773,-0.0979644797650359,136.59999999999997,0.1999999999999318,0.008872935270179738,0.006726563633110097,0.011134434813634632,0.05567217406819215
method2,684,5.0,605.6317,3.10344643779181,-0.0912017241098124,136.8,0.20000000000004547,0.008846891484080022,0.00676275565522351,0.011135634377229937,0.05567817188613702
method2,685,5.0,605.8317,3.11226713790623,-0.0844028771693997,136.99999999999994,0.1999999999999318,0.008820700114420266,0.0067988469404126894,0.011136833940922916,0.05568416970463357
method2,686,5.0,606.0317,3.12106149945667,-0.0775680402823742,137.2,0.20000000000004547,0.008794361550439778,0.0068348368870255055,0.011138033504712493,0.0556901675235498
method2,687,5.0,606.2317,3.12982937564051,-0.0706973153874686,137.40000000000003,0.20000000000004547,0.008767876183839896,0.006870724894905603,0.011139233068601376,0.055696165342994215
method2,688,5.0,606.4317,3.13857062004925,-0.0637908050220521,137.59999999999997,0.1999999999999318,0.008741244408740023,0.006906510365416493,0.011140432632574651,0.055702163162892254
method2,689,5.0,606.6317,3.14728508667098,-0.0568486123206107,137.8,0.20000000000004547,0.008714466621730033,0.006942192701441405,0.011141632196639465,0.05570816098318466
method2,690,5.0,606.8317,3.15597262989281,-0.0498708410132083,137.99999999999994,0.1999999999999318,0.008687543221830296,0.006977771307402396,0.011142831760803789,0.05571415880403795
method2,691,5.0,607.0317,3.1646331045033,-0.0428575954239623,138.2,0.20000000000004547,0.00866047461048991,0.0070132455892460005,0.0111440313250645,0.05572015662530983
method2,692,5.0,607.2317,3.17326636569485,-0.0358089804694735,138.40000000000003,0.20000000000004547,0.008633261191549835,0.007048614954488802,0.01114523088940573,0.05572615444701598
method2,693,5.0,607.4317,3.18187226906618,-0.0287251016572703,138.59999999999997,0.1999999999999318,0.008605903371329937,0.007083878812203199,0.01114643045385604,0.05573215226929921
method2,694,5.0,607.6317,3.19045067062468,-0.0216060650842373,138.8,0.20000000000004547,0.008578401558500204,0.007119036573033002,0.011147630018396745,0.05573815009197105
method2,695,5.0,607.8317,3.19900142678884,-0.0144519774350367,138.99999999999994,0.1999999999999318,0.00855075616415979,0.007154087649200598,0.011148829583026244,0.055744147915150234
method2,696,5.0,608.0317,3.20752439439065,-0.00726294598051425,139.2,0.20000000000004547,0.008522967601810372,0.00718903145452245,0.01115002914774766,0.05575014573872562
method2,697,5.0,608.2317,3.216019430678,-3.9078576093754e-05,139.40000000000003,0.20000000000004547,0.008495036287349933,0.007223867404420496,0.011151228712569797,0.055756143562836306
method2,698,5.0,608.4317,3.22448639331704,0.00721951633982876,139.59999999999997,0.1999999999999318,0.008466962639039899,0.007258594915922514,0.011152428277480813,0.05576214138742309
method2,699,5.0,608.6317,3.23292514039458,0.0145127297475063,139.8,0.20000000000004547,0.008438747077539777,0.00729321340767754,0.011153627842483072,0.05576813921240268
method2,700,5.0,608.8317,3.24133553042047,0.021840452047468,139.99999999999994,0.1999999999999318,0.00841039002589028,0.007327722299961701,0.011154827407582365,0.05577413703793085
method2,701,5.0,609.0317,3.24971742232995,0.0292025730621703,140.2,0.20000000000004547,0.008381891909480021,0.007362121014702298,0.011156026972776996,0.055780134863872295
method2,702,5.0,609.2317,3.25807067548601,0.0365989820376371,140.40000000000003,0.20000000000004547,0.008353253156059726,0.007396408975466798,0.011157226538059875,0.05578613269028669
method2,703,5.0,609.4317,3.26639514968176,0.0440295676451208,140.59999999999997,0.1999999999999318,0.00832447419575022,0.007430585607483706,0.011158426103436599,0.05579213051720202
method2,704,5.0,609.6317,3.27469070514278,0.05149421798277,140.8,0.20000000000004547,0.008295555461019788,0.0074646503376491966,0.011159625668911188,0.05579812834454325
method2,705,5.0,609.8317,3.28295720252943,0.0589928205773149,140.99999999999994,0.1999999999999318,0.008266497386649974,0.0074986025945448995,0.011160825234471075,0.05580412617237441
method2,706,5.0,610.0317,3.29119450293924,0.0665252623857509,141.2,0.20000000000004547,0.008237300409810189,0.0075324418084360065,0.011162024800139704,0.05581012400068583
method2,707,5.0,610.2317,3.29940246790917,0.074091429797033,141.40000000000003,0.20000000000004547,0.008207964969929815,0.00756616741128209,0.011163224365887398,0.055816121829424296
method2,708,5.0,610.4317,3.30758095941798,0.0816912086337871,141.59999999999997,0.1999999999999318,0.008178491508810115,0.007599778836754098,0.011164423931724137,0.05582211965863972
method2,709,5.0,610.6317,3.31572983988856,0.0893244841540291,141.8,0.20000000000004547,0.008148880470580266,0.007633275520242011,0.011165623497670446,0.05582811748833954
method2,710,5.0,610.8317,3.32384897219018,0.096991141052887,141.99999999999994,0.1999999999999318,0.008119132301619647,0.007666656898857899,0.011166823063701196,0.05583411531852502
method2,711,5.0,611.0317,3.33193821964083,0.104691063464337,142.2,0.20000000000004547,0.008089247450650205,0.007699922411449997,0.011168022629821306,0.05584011314909383
method2,712,5.0,611.2317,3.33999744600952,0.112424134962946,142.40000000000003,0.20000000000004547,0.008059226368689831,0.0077330714986089955,0.011169222196034254,0.05584611098015858
method2,713,5.0,611.4317,3.34802651551857,0.120190238565635,142.59999999999997,0.1999999999999318,0.008029069509050135,0.007766103602689006,0.011170421762353368,0.055852108811785886
method2,714,5.0,611.6317,3.35602529284584,0.127989256733438,142.8,0.20000000000004547,0.007998777327269835,0.0077990181678029985,0.011171621328749342,0.05585810664373401
method2,715,5.0,611.8317,3.36399364312709,0.135821071373267,142.99999999999994,0.1999999999999318,0.007968350281250203,0.007831814639828988,0.011172820895250216,0.05586410447627013
method2,716,5.0,612.0317,3.37193143195818,0.143685563839704,143.2,0.20000000000004547,0.007937788831089865,0.007864492466437,0.011174020461840014,0.05587010230918737
method2,717,5.0,612.2317,3.37983852539734,0.151582614936796,143.40000000000003,0.20000000000004547,0.007907093439160295,0.007897051097092017,0.011175220028513712,0.055876100142555854
method2,718,5.0,612.4317,3.38771478996748,0.159512104919847,143.59999999999997,0.1999999999999318,0.007876264570140012,0.007929489983050986,0.011176419595297447,0.05588209797650629
method2,719,5.0,612.6317,3.39556009265835,0.16747391349723,143.8,0.20000000000004547,0.007845302690869804,0.007961808577383017,0.011177619162158764,0.05588809581078111
method2,720,5.0,612.8317,3.40337430092886,0.175467919832206,143.99999999999994,0.1999999999999318,0.007814208270509937,0.00799400633497599,0.011178818729120807,0.0558940936456231
method2,721,5.0,613.0317,3.41115728270926,0.183494002544761,144.2,0.20000000000004547,0.0077829817804002666,0.008026082712555005,0.011180018296175405,0.05590009148086432
method2,722,5.0,613.2317,3.41890890640338,0.191552039713435,144.40000000000003,0.20000000000004547,0.007751623694119747,0.00805803716867401,0.011181217863317506,0.05590608931657482
method2,723,5.0,613.4317,3.42662904089088,0.199641908877168,144.59999999999997,0.1999999999999318,0.0077201344875001965,0.008089869163732999,0.01118241743056518,0.05591208715284497
method2,724,5.0,613.6317,3.43431755552939,0.20776348703716,144.8,0.20000000000004547,0.007688514638509947,0.008121578159991982,0.011183616997887601,0.05591808498942529
method2,725,5.0,613.8317,3.44197432015679,0.215916650658735,144.99999999999994,0.1999999999999318,0.007656764627399948,0.008153163621575005,0.0111848165653075,0.05592408282655658
method2,726,5.0,614.0317,3.44959920509338,0.224101275673219,145.2,0.20000000000004547,0.007624884936590082,0.008184625014483998,0.011186016132831005,0.05593008066414231
method2,727,5.0,614.2317,3.45719208114405,0.232317237479814,145.40000000000003,0.20000000000004547,0.00759287605067005,0.008215961806595007,0.011187215700444265,0.05593607850220861
method2,728,5.0,614.4317,3.46475281960046,0.240564410947493,145.59999999999997,0.1999999999999318,0.007560738456410032,0.008247173467679003,0.011188415268134539,0.055942076340691774
method2,729,5.0,614.6317,3.47228129224327,0.248842670416909,145.8,0.20000000000004547,0.00752847264280998,0.008278259469415988,0.01118961483593219,0.05594807417964823
method2,730,5.0,614.8317,3.47977737134426,0.257151889702296,145.99999999999994,0.1999999999999318,0.0074960791009899275,0.008309219285387026,0.011190814403828957,0.055954072019163865
method2,731,5.0,615.0317,3.48724092966846,0.265491942093388,146.2,0.20000000000004547,0.007463558324199759,0.008340052391091979,0.01119201397179661,0.055960069858970334
method2,732,5.0,615.2317,3.4946718404764,0.273862700357348,146.40000000000003,0.20000000000004547,0.0074309108079400055,0.008370758263959999,0.0111932135398738,0.055966067699356276
method2,733,5.0,615.4317,3.50206997752615,0.282264036740712,146.59999999999997,0.1999999999999318,0.007398137049750009,0.008401336383363989,0.011194413108033813,0.05597206554018815
method2,734,5.0,615.6317,3.50943521507553,0.290695822971322,146.8,0.20000000000004547,0.0073652375493802325,0.008431786230610028,0.011195612676290002,0.05597806338143728
method2,735,5.0,615.8317,3.51676742788421,0.299157930260287,146.99999999999994,0.1999999999999318,0.0073322128086799054,0.00846210728896496,0.011196812244640149,0.05598406122321984
method2,736,5.0,616.0317,3.52406649121584,0.307650229303939,147.2,0.20000000000004547,0.007299063331629885,0.008492299043652007,0.01119801181308346,0.05599005906540457
method2,737,5.0,616.2317,3.53133228084014,0.316172590285817,147.40000000000003,0.20000000000004547,0.007265789624300023,0.00852236098187803,0.011199211381611784,0.05599605690804619
method2,738,5.0,616.4317,3.53856467303505,0.32472488287864,147.59999999999997,0.1999999999999318,0.007232392194910009,0.008552292592822974,0.011200410950239725,0.05600205475121772
method2,739,5.0,616.6317,3.5457635445888,0.333306976246288,147.8,0.20000000000004547,0.007198871553749875,0.008582093367648036,0.011201610518957421,0.05600805259477437
method2,740,5.0,616.8317,3.55292877280201,0.34191873904581,147.99999999999994,0.1999999999999318,0.007165228213210195,0.008611762799521971,0.011202810087768777,0.05601405043886299
method2,741,5.0,617.0317,3.56006023548976,0.350560039429428,148.2,0.20000000000004547,0.007131462687750112,0.00864130038361799,0.011204009656667048,0.0560200482833225
method2,742,5.0,617.2317,3.5671578109837,0.359230745046553,148.40000000000003,0.20000000000004547,0.007097575493939967,0.008670705617125019,0.011205209225669126,0.056026046128332896
method2,743,5.0,617.4317,3.57422137813406,0.367930723045796,148.59999999999997,0.1999999999999318,0.0070635671503600506,0.008699977999242992,0.011206408794745874,0.05603204397374848
method2,744,5.0,617.6317,3.58125081631179,0.376659840077021,148.8,0.20000000000004547,0.00702943817772983,0.008729117031225031,0.011207608363935124,0.056038041819662876
method2,745,5.0,617.8317,3.58824600541052,0.38541796229336,148.99999999999994,0.1999999999999318,0.00699518909872987,0.008758122216338982,0.011208807933197876,0.056044039666008495
method2,746,5.0,618.0317,3.59520682584868,0.394204955353285,149.2,0.20000000000004547,0.0069608204381599315,0.008786993059924975,0.011210007502561034,0.056050037512792424
method2,747,5.0,618.2317,3.6021331585715,0.403020684422647,149.40000000000003,0.20000000000004547,0.006926332722820394,0.00881572906936201,0.011211207072015348,0.05605603536006399
method2,748,5.0,618.4317,3.60902488505305,0.411865014176754,149.59999999999997,0.1999999999999318,0.006891726481550009,0.008844329754106983,0.01121240664156807,0.05606203320785948
method2,749,5.0,618.6317,3.61588188729823,0.420737808802431,149.8,0.20000000000004547,0.006857002245179711,0.008872794625677027,0.011213606211199085,0.05606803105598268
method2,750,5.0,618.8317,3.62270404784484,0.429638932000121,149.99999999999994,0.1999999999999318,0.00682216054660989,0.008901123197689986,0.011214805780938667,0.05607402890471246
method2,751,5.0,619.0317,3.62949124976551,0.438568246985951,150.2,0.20000000000004547,0.006787201920670061,0.008929314985829995,0.011216005350752801,0.056080026753751254
method2,752,5.0,619.2317,3.63624337666976,0.447525616493855,150.40000000000003,0.20000000000004547,0.006752126904250311,0.008957369507904045,0.011217204920666737,0.05608602460332093
method2,753,5.0,619.4317,3.64296031270597,0.45651090277766,150.59999999999997,0.1999999999999318,0.00671693603620982,0.00898528628380496,0.011218404490678149,0.05609202245340988
method2,754,5.0,619.6317,3.64964194256331,0.465523967613216,150.8,0.20000000000004547,0.006681629857339999,0.009013064835556028,0.011219604060769434,0.056098020303834414
method2,755,5.0,619.8317,3.6562881514738,0.474564672300508,150.99999999999994,0.1999999999999318,0.00664620891049017,0.009040704687291956,0.011220803630966086,0.05610401815484957
method2,756,5.0,620.0317,3.66289882521417,0.483632877665796,151.2,0.20000000000004547,0.006610673740369943,0.009068205365288018,0.011222003201240638,0.056110016006190436
method2,757,5.0,620.2317,3.66947385010791,0.492728444063745,151.40000000000003,0.20000000000004547,0.006575024893739734,0.009095566397949006,0.01122320277161543,0.05611601385806439
method2,758,5.0,620.4317,3.67601311302715,0.501851231379582,151.59999999999997,0.1999999999999318,0.00653926291924023,0.009122787315836989,0.011224402342082473,0.056122011710431505
method2,759,5.0,620.6317,3.68251650139462,0.511001099031241,151.8,0.20000000000004547,0.006503388367470109,0.009149867651659038,0.011225601912638003,0.056128009563177254
method2,760,5.0,620.8317,3.68898390318558,0.520177905971538,151.99999999999994,0.1999999999999318,0.006467401790959837,0.009176806940296989,0.011226801483289596,0.056134007416467124
method2,761,5.0,621.0317,3.69541520692972,0.529381510690327,152.2,0.20000000000004547,0.006431303744140138,0.009203604718789005,0.011228001054021424,0.056140005270094356
method2,762,5.0,621.2317,3.70181030171312,0.538611771216697,152.40000000000003,0.20000000000004547,0.006395094783399724,0.009230260526369993,0.011229200624858852,0.056146003124281495
method2,763,5.0,621.4317,3.70816907718008,0.547868545121142,152.59999999999997,0.1999999999999318,0.006358775466960065,0.009256773904445015,0.011230400195773408,0.05615200097888619
method2,764,5.0,621.6317,3.7144914235351,0.557151689517769,152.8,0.20000000000004547,0.006322346355020159,0.00928314439662703,0.011231599766794779,0.05615799883396112
method2,765,5.0,621.8317,3.72077723154469,0.566461061066489,152.99999999999994,0.1999999999999318,0.006285808009589999,0.009309371548719914,0.011232799337900664,0.056163996689522475
