time_rel_s,method1_time_s,method1_x_m,method1_y_m,method2_time_s,method2_x_m,method2_y_m
173.3,394.3,2.486030615354145,-0.44941294281102995,642.1317,4.151915432090495,1.6201705445162249
173.4,394.4,2.4911281006180723,-0.44726987997279843,642.2317,4.15296319600989,1.6257506057246085
173.5,394.5,2.496225585882,-0.445126817134567,642.3317,4.153988724099715,1.6313354061264151
173.6,394.6,2.5013129738468356,-0.4429579810359855,642.4317,4.15501425218954,1.6369202065282216
173.7,394.7,2.5064003618116715,-0.44078914493740406,642.5317,4.15601752329907,1.64250965750866
173.8,394.8,2.511482635971112,-0.43860744591061035,642.6317,4.1570207944086,1.6480991084891
173.9,394.9,2.516559796325156,-0.4364128839556057,642.7317,4.15800178774029,1.6536931213400015
174.0,395.0,2.5216369566792,-0.434218322000601,642.8317,4.158982781071981,1.659287134190903
174.1,395.1,2.5267037593323836,-0.4319980822519699,642.9317,4.159941476181871,1.6648856201121165
174.2,395.2,2.5317705619855673,-0.42977784250333884,643.0317,4.16090017129176,1.67048410603333
174.3,395.3,2.5368321208557822,-0.4275447882182091,643.1317,4.16183654808988,1.6760869761341501
174.4,395.4,2.5418884359430263,-0.42529891939658204,643.2317,4.162772924888,1.6816898462349685
174.5,395.5,2.54694475103027,-0.423053050574955,643.3317,4.16368696363878,1.6872970115355201
174.6,395.6,2.5519904489147898,-0.4207816020577487,643.4317,4.16460100238956,1.6929041768360715
174.7,395.7,2.5570361467993097,-0.4185101535405425,643.5317,4.16549268371221,1.6985155482687349
174.8,395.8,2.5620764713798887,-0.41622594019211573,643.6317,4.16638436503486,1.7041269197014
174.9,395.9,2.567111422656524,-0.41392896201246987,643.7317,4.167253669903755,1.7097424081122465
175.0,396.0,2.57214637393316,-0.411631983832824,643.8317,4.1681229747726505,1.7153578965230931
175.1,396.1,2.5771704494316956,-0.40930952667851533,643.9317,4.168969884517725,1.7209774126732666
175.2,396.2,2.5821945249302316,-0.40698706952420666,644.0317,4.1698167942628,1.72659692882344
175.3,396.3,2.5872130980737347,-0.4046518985532263,644.1317,4.17064129056989,1.7322203833905898
175.4,396.4,2.592226168862202,-0.4023040137655757,644.2317,4.17146578687698,1.7378438379577383
175.5,396.5,2.59723923965067,-0.399956128977925,644.3317,4.172267851788245,1.743471141537455
175.6,396.6,2.6022411770386698,-0.3975828685506747,644.4317,4.17306991669951,1.7490984451171716
175.7,396.7,2.6072431144266695,-0.3952096081234245,644.5317,4.173849532613745,1.7547295082243801
175.8,396.8,2.6122394208916586,-0.3928236861988925,644.6317,4.17462914852798,1.76036057133159
175.9,396.9,2.617230096433634,-0.39042510277708026,644.7317,4.175386298201,1.7659953044019865
176.0,397.0,2.62222077197561,-0.388026519355268,644.8317,4.17614344787402,1.771630037472383
176.1,397.1,2.6272000574741816,-0.3856026662340749,644.9317,4.176878114419015,1.7772683508638616
176.2,397.2,2.6321793429727536,-0.3831788131128819,645.0317,4.17761278096401,1.78290666425534
176.3,397.3,2.6371528694766506,-0.38074235211407653,645.1317,4.17832494785187,1.78854846824942
176.4,397.4,2.64212063698587,-0.37829328323766026,645.2317,4.17903711473973,1.7941902722434984
176.5,397.5,2.64708840449509,-0.375844214361244,645.3317,4.17972676579941,1.799835477046745
176.6,397.6,2.652044526323754,-0.37336998432156093,645.4317,4.18041641685909,1.8054806818499916
176.7,397.7,2.6570006481524175,-0.3708957542818779,645.5317,4.181083536277935,1.81112919759544
176.8,397.8,2.6619508834242005,-0.3684089712798365,645.6317,4.18175065569678,1.81677771334089
176.9,397.9,2.6668952321391,-0.3659096353154383,645.7317,4.182395228020845,1.8224294500894966
177.0,398.0,2.671839580854,-0.36341029935104,645.8317,4.18303980034491,1.828081186838103
177.1,398.1,2.6767720292832315,-0.3608859133458602,645.9317,4.183661810479306,1.8337360545801566
177.2,398.2,2.6817044777124632,-0.3583615273406803,646.0317,4.1842838206137,1.83939092232221
177.3,398.3,2.6866309125451844,-0.3558246445791499,646.1317,4.1848832538228855,1.845048830978775
177.4,398.4,2.6915513337813923,-0.35327526506127044,646.2317,4.18548268703207,1.8507067396353385
177.5,398.5,2.6964717550176,-0.350725885543391,646.3317,4.18605952894019,1.856367599059685
177.6,398.6,2.701380022421236,-0.34815156968379796,646.4317,4.18663637084831,1.8620284584840316
177.7,398.7,2.7062882898248715,-0.3455772538242049,646.5317,4.187190607439476,1.867692178463085
177.8,398.8,2.711190417127993,-0.3429904987000625,646.6317,4.18774484403064,1.87335589844214
177.9,398.9,2.7160864043305963,-0.34039130431137227,646.7317,4.188276461649256,1.8790223886978965
178.0,399.0,2.7209823915332,-0.337792109922682,646.8317,4.18880807926787,1.8846888789536533
178.1,399.1,2.725865972440624,-0.33516809545786935,646.9317,4.18931706461891,1.8903580491446317
178.2,399.2,2.7307495533480477,-0.3325440809930567,647.0317,4.18982604996995,1.89602721933561
178.3,399.3,2.7356268681996005,-0.3299076860361965,647.1317,4.190312390119245,1.901698979058305
178.4,399.4,2.7404979169952806,-0.32725891058729023,647.2317,4.19079873026854,1.9073707387809984
178.5,399.5,2.74536896579096,-0.324610135138384,647.3317,4.1912624126430895,1.91304499757129
178.6,399.6,2.750227356939124,-0.32193665843515373,647.4317,4.19172609501764,1.9187192563615816
178.7,399.7,2.7550857480872875,-0.31926318173192353,647.5317,4.192167107405854,1.92439592369621
178.8,399.8,2.7599377477858344,-0.3165773845846201,647.6317,4.19260811979407,1.93007259103084
178.9,399.9,2.7647833560347626,-0.3138792669932451,647.7317,4.193026450346065,1.9357515763288267
179.0,400.0,2.76962896428369,-0.31118114940187,647.8317,4.19344478089806,1.9414305616268133
179.1,400.1,2.7744616646689257,-0.3084584519235934,647.9317,4.193840418125911,1.9471117742509165
179.2,400.2,2.7792943650541613,-0.30573575444531675,648.0317,4.19423605535376,1.95279298687502
179.3,400.3,2.7841205491705625,-0.30300079784105993,648.1317,4.194608988131774,1.95847633613319
179.4,400.4,2.7889402170181263,-0.3002535821108245,648.2317,4.19498192090979,1.9641596853913585
179.5,400.5,2.79375988486569,-0.297506366380589,648.3317,4.19533213847475,1.969845080538165
179.6,400.6,2.798566395795314,-0.29473469466565355,648.4317,4.19568235603971,1.9755304756849716
179.7,400.7,2.8033729067249373,-0.2919630229507181,648.5317,4.1960098479911245,1.981217825923065
179.8,400.8,2.8081727771539104,-0.2891791546925241,648.6317,4.19633733994254,1.98690517616116
179.9,400.9,2.81296600708223,-0.28638308989107303,648.7317,4.196642096242905,1.9925943906427317
180.0,401.0,2.81775923701055,-0.283587025089622,648.8317,4.19694685254327,1.9982836051243034
180.1,401.1,2.8225390621543016,-0.28076663072934777,648.9317,4.1972288635182755,2.0039745929525066
180.2,401.2,2.8273188872980533,-0.2779462363690735,649.0317,4.19751087449328,2.00966558078071
180.3,401.3,2.8320919483095426,-0.2751137093072741,649.1317,4.19777013083206,2.015358251011145
180.4,401.4,2.836858245188766,-0.27226904954395104,649.2317,4.19802938717084,2.0210509212415784
180.5,401.5,2.84162454206799,-0.269424389780628,649.3317,4.1982658799262005,2.0267451828837304
180.6,401.6,2.84637718750921,-0.26655552939666655,649.4317,4.19850237268156,2.032439444525882
180.7,401.7,2.8511298329504293,-0.26368666901270515,649.5317,4.19871609327019,2.03813520654456
180.8,401.8,2.8558755912407463,-0.2608057410222165,649.6317,4.19892981385882,2.04383096856324
180.9,401.9,2.860614462380158,-0.2579127454252022,649.7317,4.199120754061515,2.049528139880077
181.0,402.0,2.86535333351957,-0.255019749828188,649.8317,4.19931169426421,2.055225311196913
181.1,402.1,2.8700783078061978,-0.25210268504940253,649.9317,4.199479846226065,2.0609238006917616
181.2,402.2,2.8748032820928255,-0.24918562027061714,650.0317,4.19964799818792,2.06662229018661
181.3,402.3,2.8795212468355826,-0.24625655422768866,650.1317,4.199793354418549,2.072322006699065
181.4,402.4,2.8842322020344664,-0.24331548692061883,650.2317,4.19993871064918,2.0780217232115183
181.5,402.5,2.88894315723335,-0.240374419613549,650.3317,4.20006126402291,2.083722575542315
181.6,402.6,2.893639971428682,-0.23740941705237717,650.4317,4.20018381739664,2.0894234278731116
181.7,402.7,2.8983367856240134,-0.23444441449120532,650.5317,4.2002835611526805,2.09512532478563
181.8,402.8,2.9030264685208307,-0.23146747824965586,650.6317,4.20038330490872,2.10082722169815
181.9,402.9,2.90770902011913,-0.22847860832773043,650.7317,4.200460232651385,2.1065300719198516
182.0,403.0,2.91239157171743,-0.225489738405805,650.8317,4.20053716039405,2.112232922141553
182.1,403.1,2.9170597394506577,-0.22247706963410557,650.9317,4.200591266092905,2.1179366343654467
182.2,403.2,2.9217279071838855,-0.21946440086240615,651.0317,4.20064537179176,2.12364034658934
182.3,403.3,2.9263888225148644,-0.21643986722934225,651.1317,4.200676649781805,2.12934482947544
182.4,403.4,2.931042485443592,-0.21340346873491564,651.2317,4.20070792777185,2.1350493123615384
182.5,403.5,2.93569614837232,-0.210367070240489,651.3317,4.2007163727537,2.140754474538345
182.6,403.6,2.9403351858888396,-0.20730701176487917,651.4317,4.20072481773555,2.146459636715152
182.7,403.7,2.9449742234053593,-0.20424695328926934,651.5317,4.200710424775575,2.15216538678109
182.8,403.8,2.9496058880793425,-0.20117510000029304,651.6317,4.2006960318156,2.15787113684703
182.9,403.9,2.954230179910786,-0.19809145189795202,651.7317,4.2006587963461,2.1635773833719316
183.0,404.0,2.95885447174223,-0.195007803795611,651.8317,4.2006215608766,2.169283629896833
183.1,404.1,2.9634638979537056,-0.191900637032292,651.9317,4.200561478695935,2.1749902814233866
183.2,404.2,2.9680733241651813,-0.18879347026897295,652.0317,4.20050139651527,2.18069693294994
183.3,404.3,2.9726752577697524,-0.18567457996288125,652.1317,4.200418463788026,2.18640389799518
183.4,404.4,2.977269698767416,-0.18254396611401863,652.2317,4.20033553106078,2.1921108630404182
183.5,404.5,2.98186413976508,-0.179413352265156,652.3317,4.20022974431789,2.197818050097175
183.6,404.6,2.9864434762992715,-0.17625936351422777,652.4317,4.200123957575,2.2035252371539316
183.7,404.7,2.9910228128334633,-0.17310537476329957,652.5317,4.19999531371389,2.209232554692285
183.8,404.8,2.995594537684714,-0.16993973495627385,652.6317,4.19986666985278,2.21493987223064
183.9,404.9,3.000158650853022,-0.1667624440931524,652.7317,4.199715166137479,2.2206472286994168
184.0,405.0,3.00472276402133,-0.163585153230031,652.8317,4.19956366242218,2.226354585168193
184.1,405.1,3.0092715352716817,-0.1603846336493072,652.9317,4.199389296483449,2.2320618889964265
184.2,405.2,3.0138203065220335,-0.15718411406858335,653.0317,4.19921493054472,2.23776919282466
184.3,405.3,3.0183613477140807,-0.15397201712787523,653.1317,4.19901770038018,2.24347635242304
184.4,405.4,3.0228946588478203,-0.15074834282718463,653.2317,4.19882047021564,2.249183512021418
184.5,405.5,3.02742796998156,-0.147524668526494,653.3317,4.198600374189855,2.25489043578379
184.6,405.6,3.0319457031565196,-0.144277914104809,653.4317,4.19838027816407,2.260597359546162
184.7,405.7,3.0364634363314793,-0.14103115968312396,653.5317,4.198137315008665,2.26630395585097
184.8,405.8,3.0409733217857347,-0.13777290280024002,653.6317,4.19789435185326,2.27201055215578
184.9,405.9,3.045475359519282,-0.13450314345615902,653.7317,4.19762852066702,2.2777167293675618
185.0,406.0,3.04997739725283,-0.131233384112078,653.8317,4.19736268948078,2.283422906579343
185.1,406.1,3.0544636224249215,-0.12794069564209218,653.9317,4.19707398972973,2.2891285730501716
185.2,406.2,3.058949847597013,-0.12464800717210638,654.0317,4.19678528997868,2.294834239521
185.3,406.3,3.0634281081111783,-0.12134389233548722,654.1317,4.196473721496185,2.3005393035920054
185.4,406.4,3.067898403967414,-0.11802835113223661,654.2317,4.19616215301369,2.3062443676630084
185.5,406.5,3.07236869982365,-0.114712809928986,654.3317,4.195827716000515,2.31194873766579
185.6,406.6,3.0768229499782858,-0.11137449297949858,654.4317,4.19549327898734,2.317653107668572
185.7,406.7,3.0812772001329214,-0.10803617603001117,654.5317,4.195135974011739,2.323356691926705
185.8,406.8,3.0857233694297386,-0.10468650999722039,654.6317,4.19477866903614,2.32906027618484
185.9,406.9,3.090161457868734,-0.10132549488112814,654.7317,4.194398497033925,2.3347629830153567
186.0,407.0,3.09459954630773,-0.0979644797650359,654.8317,4.19401832503171,2.340465689845873
186.1,407.1,3.0990213573917456,-0.09458084465279329,654.9317,4.193615287306304,2.3461674275607165
186.2,407.2,3.1034431684757613,-0.09119720954055069,655.0317,4.1932122495809,2.35186916527556
186.3,407.3,3.1078567832514805,-0.08780230380996086,655.1317,4.19278634780338,2.35756984218306
186.4,407.4,3.1122622017189006,-0.08439612746102573,655.2317,4.19236044602586,2.363270519090558
186.5,407.5,3.11666762018632,-0.0809899511120906,655.3317,4.191911682235045,2.368970043496925
186.6,407.6,3.1210565311562477,-0.07756131287310995,655.4317,4.19146291844423,2.374669567903292
186.7,407.7,3.1254454421261753,-0.07413267463412931,655.5317,4.190991295046684,2.380367848114055
186.8,407.8,3.1298260420987623,-0.07069284541612084,655.6317,4.19051967164914,2.38606612832482
186.9,407.9,3.134198331074006,-0.06724182521908646,655.7317,4.190025191419235,2.3917630726463566
187.0,408.0,3.13857062004925,-0.0637908050220521,655.8317,4.18953071118933,2.397460016967893
187.1,408.1,3.1429261729193017,-0.06031748338245046,655.9317,4.189013377269265,2.4031555337088366
187.2,408.2,3.1472817257893535,-0.056844161742848814,656.0317,4.1884960433492,2.40885105044978
187.3,408.3,3.151628853746393,-0.053359729930517165,656.1317,4.18795585924904,2.41454504792256
187.4,408.4,3.1559675567904164,-0.04986418794545749,656.2317,4.18741567514888,2.420239045395338
187.5,408.5,3.16030625983444,-0.0463686459603978,656.3317,4.186852644746555,2.425931431917615
187.6,408.6,3.1646279997242237,-0.042850965306729924,656.4317,4.18628961434423,2.431623818439892
187.7,408.7,3.1689497396140074,-0.03933328465306204,656.5317,4.185703741885581,2.43731450233605
187.8,408.8,3.1732629414603566,-0.03580457579243573,656.6317,4.18511786942693,2.44300518623221
187.9,408.9,3.177567605263268,-0.032264838724853015,656.7317,4.18450915952568,2.4486940758348266
188.0,409.0,3.18187226906618,-0.0287251016572703,656.8317,4.18390044962443,2.454382965437443
188.1,409.1,3.1861597442481195,-0.025163391006388702,656.9317,4.183268907262215,2.4600699690887717
188.2,409.2,3.1904472194300597,-0.021601680355507104,657.0317,4.1826373649,2.4657569727401
188.3,409.3,3.1947260442351886,-0.018029024615284134,657.1317,4.181982995426354,2.47144199879354
188.4,409.4,3.1989962186635044,-0.014445423785721816,657.2317,4.18132862595271,2.477127024846978
188.5,409.5,3.20326639309182,-0.0108618229561595,657.3317,4.1806514350850605,2.4828099816685603
188.6,409.6,3.2075191550382716,-0.007256415924585426,657.4317,4.17997424421741,2.488492938490142
188.7,409.7,3.2117719169847234,-0.0036510088930113505,657.5317,4.17927423804105,2.49417373445999
188.8,409.8,3.216015917029768,-3.4741033812875485e-05,657.6317,4.17857423186469,2.49985453042984
188.9,409.9,3.220251155173404,0.0035923876530079427,657.7317,4.17785141683278,2.5055330739436767
189.0,410.0,3.22448639331704,0.00721951633982876,657.8317,4.17712860180087,2.511211617457513
189.1,410.1,3.228703996747136,0.010868281567011969,657.9317,4.17638298473438,2.516887816928097
189.2,410.2,3.2329216001772316,0.014517046794195177,658.0317,4.17563736766789,2.52256401639868
189.3,410.3,3.2371303310017505,0.018176587451052217,658.1317,4.17486895575559,2.52823778025732
189.4,410.4,3.2413301892206903,0.02184690353758101,658.2317,4.17410054384329,2.5339115441159583
189.5,410.5,3.24553004743963,0.0255172196241098,658.3317,4.173309344641704,2.539582780813965
189.6,410.6,3.249712050365802,0.02920900032483863,658.4317,4.17251814544012,2.545254017511972
189.7,410.7,3.2538940532919733,0.03290078102556746,658.5317,4.171704166873485,2.55092263552215
189.8,410.8,3.2580670737404005,0.036603250629770503,658.6317,4.17089018830685,2.55659125353233
189.9,410.9,3.2622311117110803,0.040316409137445657,658.7317,4.17005343866705,2.5622571613504466
190.0,411.0,3.26639514968176,0.0440295676451208,658.8317,4.169216689027249,2.5679230691685633
190.1,411.1,3.270541113455968,0.04776401659240815,658.9317,4.16835717697378,2.573586175314827
190.2,411.2,3.2746870772301753,0.0514984655396955,659.0317,4.16749766492031,2.57924928146109
190.3,411.3,3.2788239494979665,0.05524351574411099,659.1317,4.1666153994801896,2.58490949448163
190.4,411.4,3.282951730259338,0.05899916720565249,659.2317,4.16573313404007,2.5905697075021683
190.5,411.5,3.28707951102071,0.062754818667194,659.3317,4.1648281246078005,2.5962269359705203
190.6,411.6,3.2911890003803377,0.06653158416165943,659.4317,4.16392311517553,2.601884164438872
190.7,411.7,3.2952984897399653,0.07030834965612484,659.5317,4.162995371513,2.607538316957425
190.8,411.8,3.29939877941942,0.07409562764944433,659.6317,4.16206762785047,2.61319246947598
190.9,411.9,3.3034898694187,0.07789341814161571,659.7317,4.161117160086885,2.6188434546774917
191.0,412.0,3.30758095941798,0.0816912086337871,659.8317,4.160166692323299,2.6244944398790033
191.1,412.1,3.3116535425314395,0.0855099345366476,659.9317,4.159193510955085,2.6301421664280316
191.2,412.2,3.3157261256448995,0.0893286604395081,660.0317,4.15822032958687,2.63578989297706
191.3,412.3,3.319789401770686,0.09315780897935876,660.1317,4.1572244454775955,2.641434269571495
191.4,412.4,3.323843370908798,0.09699738015619737,660.2317,4.15622856136832,2.6470786461659284
191.5,412.5,3.32789734004691,0.100836951333036,660.3317,4.155209985748575,2.652719581538425
191.6,412.6,3.3319325885589057,0.10469727709957018,660.4317,4.15419141012883,2.6583605169109217
191.7,412.7,3.3359678370709016,0.10855760286610436,660.5317,4.15315015459615,2.6639979198303747
191.8,412.8,3.3399936721652344,0.11242826031262504,660.6317,4.15210889906347,2.66963532274983
191.9,412.9,3.344010093841902,0.11630924943913001,660.7317,4.151044975582209,2.675269102022882
192.0,413.0,3.34802651551857,0.120190238565635,660.8317,4.149981052100949,2.6809028812959332
192.1,413.1,3.352024004595046,0.12409179927910237,660.9317,4.1488944730021595,2.6865329457684117
192.2,413.2,3.3560214936715216,0.12799335999256975,661.0317,4.14780789390337,2.69216301024089
192.3,413.3,3.3600094637890345,0.13190516034244804,661.1317,4.146698671884685,2.6977892687993252
192.4,413.4,3.3639879149475824,0.13582720032873502,661.2317,4.145589449866,2.703415527357758
192.5,413.5,3.36796636610613,0.139749240315022,661.3317,4.14445759799152,2.7090378889308147
192.6,413.6,3.3719256744788937,0.14369166672104378,661.4317,4.14332574611704,2.7146602505038717
192.7,413.7,3.3758849828516575,0.14763409312706555,661.5317,4.142171277817165,2.720278624063835
192.8,413.8,3.3798346676239284,0.15158666604803145,661.6317,4.14101680951729,2.7258969976238
192.9,413.9,3.3837747287957045,0.1555493854839392,661.7317,4.13983973858862,2.7315112921880766
193.0,414.0,3.38771478996748,0.159512104919847,661.8317,4.138662667659949,2.737125586752353
193.1,414.1,3.391635499978464,0.16349502346124198,661.9317,4.13746300826511,2.7427357113849067
193.2,414.2,3.3955562099894476,0.16747794200263696,662.0317,4.13626334887027,2.74834583601746
193.3,414.3,3.3994671926691944,0.17147091286841046,662.1317,4.135041115537765,2.7539516998303
193.4,414.4,3.4033684480177024,0.17547393605856024,662.2317,4.13381888220526,2.7595575636431384
193.5,414.5,3.40726970336621,0.17947695924871,662.3317,4.13257408982932,2.765159075797805
193.6,414.6,3.4111514010114217,0.18349999210078177,662.4317,4.13132929745338,2.7707605879524717
193.7,414.7,3.4150330986566337,0.18752302495285356,662.5317,4.1300619612938,2.776357657661475
193.8,414.8,3.4189049661615685,0.19155601487854607,662.6317,4.12879462513422,2.78195472737048
193.9,414.9,3.422767003526224,0.19559896187785702,662.7317,4.12750476081618,2.7875472638988117
194.0,415.0,3.42662904089088,0.199641908877168,662.8317,4.126214896498139,2.7931398004271433
194.1,415.1,3.430471315863988,0.20370467398344058,662.9317,4.124902520012045,2.798727713093717
194.2,415.2,3.4343135908370956,0.20776743908971312,663.0317,4.12359014352595,2.80431562576029
194.3,415.3,3.4381459337934244,0.21184006496767346,663.1317,4.122255271227225,2.809898823939415
194.4,415.4,3.441968344732972,0.2159225516173192,663.2317,4.1209203989285,2.8154820221185384
194.5,415.5,3.44579075567252,0.220005038266965,663.3317,4.119563047537425,2.8210604152414103
194.6,415.6,3.4495932014081157,0.22410714937536436,663.4317,4.11820569614635,2.8266388083642817
194.7,415.7,3.4533956471437115,0.22820926048376375,663.5317,4.11682588274786,2.83221230592042
194.8,415.8,3.4571880599293006,0.23232113501987028,663.6317,4.11544606934937,2.83778580347656
194.9,415.9,3.46097043976488,0.23644277298368163,663.7317,4.114043811392845,2.843354315015307
195.0,416.0,3.46475281960046,0.240564410947493,663.8317,4.112641553436319,2.848922826554053
195.1,416.1,3.468515033316928,0.24470547764696757,663.9317,4.1112168687354,2.8544862616860165
195.2,416.2,3.4722772470333956,0.24884654434644213,664.0317,4.10979218403448,2.86004969681798
195.3,416.3,3.4760293278205663,0.2529972760968355,664.1317,4.108345090766839,2.86560796521651
195.4,416.4,3.4797712756784382,0.25715767289814523,664.2317,4.1068979974992,2.871166233615038
195.5,416.5,3.48351322353631,0.261318069699455,664.3317,4.105428514206325,2.8767192450177097
195.6,416.6,3.487234806278362,0.26549769745703916,664.4317,4.10395903091345,2.8822722564203818
195.7,416.7,3.490956389020414,0.2696773252146233,664.5317,4.102467176500435,2.8878199206304247
195.8,416.8,3.4946677398183823,0.27386651862287564,664.6317,4.10097532208742,2.89336758484047
195.9,416.9,3.4983688586722663,0.27806527768179384,664.7317,4.0994611158227245,2.8989098117282666
196.0,417.0,3.50206997752615,0.282264036740712,664.8317,4.097946909558029,2.9044520386160633
196.1,417.1,3.5057505342070057,0.28648182693902097,664.9317,4.096410371073245,2.9099887381205867
196.2,417.2,3.5094310908878614,0.29069961713732995,665.0317,4.09487383258846,2.91552543762511
196.3,417.3,3.5131013175848183,0.2949268725720501,665.1317,4.0933149818780805,2.921056519755415
196.4,417.4,3.5167612142978744,0.29916359324317904,665.2317,4.0917561311677,2.926587601885718
196.5,417.5,3.52042111101093,0.303400313914308,665.3317,4.090174988588855,2.932112976722385
196.6,417.6,3.52406025045411,0.30765586388946536,665.4317,4.088593846010009,2.937638351559052
196.7,417.7,3.5276993898972893,0.31191141386462273,665.5317,4.086990432282235,2.9431579292556354
196.8,417.8,3.531328102302114,0.3161763276574901,665.6317,4.08538701855446,2.94867750695222
196.9,417.9,3.5349463876685823,0.320450605268065,665.7317,4.083761354759415,2.9541911977367468
197.0,418.0,3.53856467303505,0.32472488287864,665.8317,4.082135690964369,2.959704888521273
197.1,418.1,3.542162008015806,0.32901778595863257,665.9317,4.080487798545599,2.9652126026976617
197.2,418.2,3.5457593429965617,0.33331068903862515,666.0317,4.07883990612683,2.97072031687405
197.3,418.3,3.549346154880147,0.3376128535228497,666.1317,4.07716980688948,2.97622196482361
197.4,418.4,3.5529224436665583,0.3419242794113039,666.2317,4.075499707652131,2.9817236127731683
197.5,418.5,3.55649873245297,0.346235705299758,666.3317,4.07380742376266,2.98721910495602
197.6,418.6,3.560053879739342,0.35056555084321495,666.4317,4.072115139873189,2.9927145971388716
197.7,418.7,3.5636090270257137,0.3548953963866719,666.5317,4.070400693859125,2.9982038440954097
197.8,418.8,3.5671535561619327,0.35923439993588047,666.6317,4.06868624784506,3.00369309105195
197.9,418.9,3.5706874671479962,0.36358256149083823,666.7317,4.066949662594659,3.0091760034043467
198.0,419.0,3.57422137813406,0.367930723045796,666.8317,4.065213077344259,3.014658915756743
198.1,419.1,3.57773395852754,0.3722970964811886,666.9317,4.063454376106269,3.0201354042103166
198.2,419.2,3.5812465389210195,0.3766634699165811,667.0317,4.06169567486828,3.02561189266389
198.3,419.3,3.5847484071273024,0.3810388969841205,667.1317,4.05991488125159,3.03108186800865
198.4,419.4,3.588239563146386,0.38542337768380425,667.2317,4.058134087634901,3.0365518433534087
198.5,419.5,3.59173071916547,0.389807858383488,667.3317,4.056331225608275,3.042015216465435
198.6,419.6,3.5952003575413056,0.39421034124874377,667.4317,4.054528363581649,3.0474785895774614
198.7,419.7,3.5986699959171418,0.3986128241139995,667.5317,4.052703457473395,3.0529352714204103
198.8,419.8,3.6021288290946583,0.40302425527265373,667.6317,4.05087855136514,3.05839195326336
198.9,419.9,3.6055768570738542,0.4074446347247038,667.7317,4.049031625862789,3.0638418548898714
199.0,420.0,3.60902488505305,0.411865014176754,667.8317,4.0471847003604395,3.069291756516383
199.1,420.1,3.612451210400134,0.41630318415928735,667.9317,4.04531578051044,3.074734789069556
199.2,420.2,3.615877535747218,0.4207413541418207,668.0317,4.04344686066044,3.08017782162273
199.3,420.3,3.6192929639206923,0.4251883661239449,668.1317,4.041555971867815,3.0856138963375797
199.4,420.4,3.622697494920556,0.42964422010565745,668.2317,4.039665083075191,3.0910499710524286
199.5,420.5,3.62610202592042,0.43410007408737,668.3317,4.0377522511032105,3.096478999257295
199.6,420.6,3.6294846713807916,0.438573505064519,668.4317,4.0358394191312295,3.1019080274621613
199.7,420.7,3.6328673168411636,0.4430469360416679,668.5317,4.033904670101065,3.10732992058019
199.8,420.8,3.636238974198274,0.44752910177972693,668.6317,4.0319699210709,3.11275181369822
199.9,420.9,3.6395996434521223,0.45202000227869343,668.7317,4.030013281461295,3.1181664832488014
200.0,421.0,3.64296031270597,0.45651090277766,668.8317,4.028056641851689,3.123581152799383
200.1,421.1,3.64629891561393,0.4610191648575289,668.9317,4.026078138498569,3.1289885103995716
200.2,421.2,3.6496375185218897,0.4655274269373979,669.0317,4.02409963514545,3.13439586799976
200.3,421.3,3.6529650434522702,0.4700443156049087,669.1317,4.02209929524161,3.1397958253657547
200.4,421.4,3.6562814904050702,0.47456983086005883,669.2317,4.020098955337771,3.1451957827317485
200.5,421.5,3.65959793735787,0.479095346115209,669.3317,4.018076806432485,3.150588251680295
200.6,421.6,3.6628921392786937,0.48363800567791354,669.4317,4.016054657527199,3.1559807206288415
200.7,421.7,3.6661863411995177,0.4881806652406181,669.5317,4.01401072752585,3.161365613078705
200.8,421.8,3.669469376333374,0.4927318422934937,669.6317,4.0119667975245,3.16675050552857
200.9,421.9,3.672741244680262,0.4972915368365379,669.7317,4.009901114688215,3.1721277335019513
201.0,422.0,3.67601311302715,0.501851231379582,669.8317,4.007835431851929,3.177504961475333
201.1,422.1,3.6792625597953736,0.5064278511188893,669.9317,4.0057480247971995,3.182874437099301
201.2,422.2,3.6825120065635977,0.5110044708581967,670.0317,4.00366061774247,3.18824391272327
201.3,422.3,3.685750198809904,0.5155894980764871,670.1317,4.00155151544075,3.193605548231235
201.4,422.4,3.6889771365342923,0.520182932773758,670.2317,3.9994424131390303,3.1989671837391986
201.5,422.5,3.69220407425868,0.524776367471029,670.3317,3.9973116449163646,3.204320891472295
201.6,422.6,3.695408416015996,0.5293865064363935,670.4317,3.9951808766936994,3.209674599205391
201.7,422.7,3.6986127577733114,0.5339966454017581,670.5317,3.9930284722303,3.215020291613945
201.8,422.8,3.701805758357592,0.5386150809317818,670.6317,3.9908760677669,3.2203659840225
201.9,422.9,3.704987417768836,0.5432418130264619,670.7317,3.9887020570967597,3.2257035736674515
202.0,423.0,3.70816907718008,0.547868545121142,670.8317,3.986528046426619,3.231041163312403
202.1,423.1,3.7113279684128235,0.5525117587601286,670.9317,3.9843324599371144,3.236370562866721
202.2,423.2,3.7144868596455676,0.5571549723991152,671.0317,3.98213687344761,3.24169996242104
202.3,423.3,3.717634324147276,0.5618063707959794,671.1317,3.9799197418790397,3.24702108467118
202.4,423.4,3.720770361917948,0.5664659539507186,671.2317,3.9777026103104705,3.252342206921319
202.5,423.5,3.72390639968862,0.571125537105458,671.3317,3.97546396475568,3.25765496476862
202.6,423.6,3.727019499264816,0.5758013773065529,671.4317,3.9732253192008895,3.2629677226159215
